Source,Target,Weight
A. Schwolow,F. Niederlechner,2
P. Lienhart,N. H\u00f6fler,2
P. Lienhart,A. Schwolow,2
P. Stenzel,A. Schwolow,1
J. Haberer,P. Stenzel,1
P. Stenzel,P. Lienhart,1
C. G\u00fcnter,P. Lienhart,1
A. Schwolow,J. Schuster,1
F. Niederlechner,P. Stenzel,1
P. Stenzel,M. Frantz,1
A. Schwolow,P. Lienhart,1
J. Schuster,P. Lienhart,1
N. H\u00f6fler,P. Lienhart,1
M. Frantz,J. Haberer,1
F. Niederlechner,M. Frantz,1
C. S\u00f6y\u00fcnc\u00fc,C. G\u00fcnter,1
N. H\u00f6fler,A. Schwolow,1
F. Niederlechner,C. S\u00f6y\u00fcnc\u00fc,1
M. Frantz,J. Schuster,1
P. Lienhart,P. Stenzel,1
A. Schwolow,J. Haberer,1
J. Schuster,A. Schwolow,1
