Source,Target,Weight
Allan,A. Diawara,3
L. Insigne,Pepe Reina,1
Albiol,Allan,1
Jos\u00e9 Callej\u00f3n,D. Mertens,1
F. Ghoulam,Albiol,1
C. Maggio,A. Diawara,1
A. Diawara,Albiol,1
Pepe Reina,F. Ghoulam,1
D. Mertens,M. Rog,1
A. Diawara,M. Rog,1
Albiol,D. Mertens,1
A. Diawara,Pepe Reina,1
M. Rog,L. Insigne,1
Pepe Reina,C. Maggio,1
M. Rog,C. Maggio,1
D. Mertens,Allan,1
K. Koulibaly,M. Rog,1
C. Maggio,Jos\u00e9 Callej\u00f3n,1
A. Diawara,Allan,1
Allan,Jos\u00e9 Callej\u00f3n,1
Jos\u00e9 Callej\u00f3n,Allan,1
