Source,Target,Weight
M. Udol,G. Poblete,3
M. Bi\u0161evac,M. Udol,3
M. Niakhat\u00e9,M. Bi\u0161evac,3
M. Udol,O. Nguette,2
R. Cohade,G. Poblete,2
M. Bi\u0161evac,Iv\u00e1n Balliu,2
Iv\u00e1n Balliu,M. Bi\u0161evac,2
G. Poblete,M. Udol,2
F. Mollet,T. Didillon,1
G. Poblete,C. Philipps,1
C. Philipps,B. Fern\u00e1ndez,1
T. Didillon,R. Cohade,1
T. Didillon,Iv\u00e1n Balliu,1
O. Nguette,M. Niakhat\u00e9,1
M. Niakhat\u00e9,T. Didillon,1
Iv\u00e1n Balliu,B. Fern\u00e1ndez,1
B. Fern\u00e1ndez,M. Dossevi,1
M. Bi\u0161evac,G. Poblete,1
Iv\u00e1n Balliu,R. Cohade,1
G. Poblete,B. Fern\u00e1ndez,1
G. Poblete,M. Niakhat\u00e9,1
R. Cohade,Iv\u00e1n Balliu,1
M. Udol,Iv\u00e1n Balliu,1
M. Dossevi,M. Niakhat\u00e9,1
O. Nguette,R. Cohade,1
Iv\u00e1n Balliu,M. Udol,1
M. Dossevi,M. Bi\u0161evac,1
G. Poblete,M. Dossevi,1
M. Udol,F. Mollet,1
B. Fern\u00e1ndez,M. Udol,1
F. Mollet,M. Bi\u0161evac,1
M. Niakhat\u00e9,F. Mollet,1
M. Bi\u0161evac,M. Niakhat\u00e9,1
