Source,Target,Weight
Aday,\u00c1lex Granell,4
\u00c1lex Granell,Aday,3
Borja Garc\u00eda,Aday,2
Timor,Borja Garc\u00eda,2
\u00c1lex Granell,C. Stuani,2
Bernardo Espinosa,\u00c1lex Granell,1
\u00c1lex Granell,M. Olunga,1
J. Mojica,Borja Garc\u00eda,1
C. Stuani,\u00c1lex Granell,1
Juanpe,J. Mojica,1
Y. Bounou,\u00c1lex Granell,1
Juanpe,Timor,1
\u00c1lex Granell,Juanpe,1
Borja Garc\u00eda,\u00c1lex Granell,1
\u00c1lex Granell,Borja Garc\u00eda,1
Borja Garc\u00eda,Timor,1
C. Stuani,Aday,1
Juanpe,Y. Bounou,1
Aday,Bernardo Espinosa,1
Timor,Juanpe,1
Aday,Juanpe,1
