Source,Target,Weight
L. Pellegrini,A. Florenzi,3
S. El Shaarawy,D. De Rossi,2
S. El Shaarawy,R. Nainggolan,2
Juan Jesus,S. El Shaarawy,1
E. D\u017eeko,L. Pellegrini,1
A. Florenzi,F. Fazio,1
R. Nainggolan,E. D\u017eeko,1
C. \u00dcnder,K. Manolas,1
R. Nainggolan,Juan Jesus,1
F. Fazio,L. Pellegrini,1
Alisson,S. El Shaarawy,1
Juan Jesus,Alisson,1
D. De Rossi,S. El Shaarawy,1
L. Pellegrini,C. \u00dcnder,1
A. Florenzi,S. El Shaarawy,1
C. \u00dcnder,L. Pellegrini,1
K. Manolas,C. \u00dcnder,1
D. De Rossi,A. Florenzi,1
A. Florenzi,K. Manolas,1
R. Nainggolan,S. El Shaarawy,1
K. Manolas,Juan Jesus,1
A. Florenzi,L. Pellegrini,1
A. Florenzi,R. Nainggolan,1
