Source,Target,Weight
A. Beck,B. Pavard,9
E. Ins\u00faa,C. Gentner,6
C. Gentner,H. Badstuber,6
S. Ascac\u00edbar,A. Beck,6
B. Pavard,A. Beck,5
R. Zieler,T. Baumgartl,5
S. Ascac\u00edbar,B. Pavard,5
T. Baumgartl,B. \u00d6zcan,5
T. Baumgartl,C. Gentner,5
B. Pavard,R. Zieler,5
E. Ins\u00faa,T. Baumgartl,5
H. Badstuber,B. Pavard,5
B. Pavard,S. Ascac\u00edbar,5
C. Gentner,E. Ins\u00faa,4
A. Beck,S. Ascac\u00edbar,4
T. Baumgartl,R. Zieler,4
B. Pavard,C. Gentner,4
B. Pavard,B. \u00d6zcan,4
T. Baumgartl,B. Pavard,3
H. Badstuber,T. Baumgartl,3
S. Ascac\u00edbar,C. Gentner,3
B. \u00d6zcan,B. Pavard,3
H. Badstuber,C. Gentner,3
C. Gentner,B. Pavard,3
R. Zieler,A. Beck,3
B. \u00d6zcan,T. Baumgartl,3
B. \u00d6zcan,S. Ascac\u00edbar,3
B. Pavard,H. Badstuber,3
T. Baumgartl,E. Ins\u00faa,3
A. Beck,R. Zieler,2
C. Gentner,A. Beck,2
C. Gentner,T. Baumgartl,2
A. Beck,H. Badstuber,2
B. \u00d6zcan,J. Brekalo,2
C. Gentner,S. Ascac\u00edbar,2
E. Ins\u00faa,J. Brekalo,2
C. Gentner,T. Asano,2
J. Brekalo,A. Beck,2
J. Brekalo,B. \u00d6zcan,2
C. Gentner,J. Brekalo,2
B. \u00d6zcan,E. Ins\u00faa,2
S. Ascac\u00edbar,H. Badstuber,2
H. Badstuber,B. \u00d6zcan,2
T. Baumgartl,S. Ascac\u00edbar,2
J. Brekalo,E. Ins\u00faa,2
B. Pavard,J. Brekalo,2
T. Asano,S. Ascac\u00edbar,1
S. Terodde,H. Badstuber,1
A. Beck,C. Gentner,1
A. Beck,T. Asano,1
B. \u00d6zcan,S. Terodde,1
B. Pavard,T. Baumgartl,1
T. Asano,J. Brekalo,1
T. Asano,E. Ins\u00faa,1
C. Gentner,B. \u00d6zcan,1
B. \u00d6zcan,A. Beck,1
T. Asano,C. Gentner,1
C. Gentner,A. Donis,1
E. Ins\u00faa,T. Asano,1
A. Beck,T. Baumgartl,1
B. \u00d6zcan,T. Asano,1
B. Pavard,E. Ins\u00faa,1
R. Zieler,B. \u00d6zcan,1
T. Asano,A. Beck,1
S. Ascac\u00edbar,B. \u00d6zcan,1
H. Badstuber,E. Ins\u00faa,1
R. Zieler,H. Badstuber,1
R. Zieler,C. Gentner,1
R. Zieler,B. Pavard,1
C. Gentner,R. Zieler,1
B. \u00d6zcan,C. Gentner,1
S. Ascac\u00edbar,T. Baumgartl,1
A. Donis,B. \u00d6zcan,1
J. Brekalo,C. Gentner,1
J. Brekalo,B. Pavard,1
H. Badstuber,S. Ascac\u00edbar,1
