Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
S. Sess\u00e8gnon,52,0,0,0,1,0,1
K. B\u00e9rigaud,71,0,1,0,0,0,1
I. Mbenza,87,0,1,0,0,0,1
D. Congr\u00e9,90,1,0,0,0,0,1
Pedro Mendes,90,1,0,0,0,0,1
B. Lecomte,90,0,0,1,0,0,1
G. Sio,90,0,1,0,0,1,0
P. Lasne,90,0,0,0,1,1,0
N. Mukiele,90,1,0,0,0,0,1
F. P\u00edriz,90,0,0,0,1,0,1
R. Aguilar,90,1,0,0,0,0,1
K. Dolly,38,0,1,0,0,1,0
C. Ninga,19,0,1,0,0,0,1
S. Camara,3,0,1,0,0,0,1
