Source,Target,Weight
Sa\u00fal,Gabi,5
Gabi,Thomas,4
Thomas,Gabi,4
\u00c1. Correa,Koke,3
Filipe Luis,A. Griezmann,3
A. Griezmann,Filipe Luis,3
Koke,Sa\u00fal,3
A. Griezmann,Sa\u00fal,2
D. God\u00edn,Koke,2
Gabi,Filipe Luis,2
Koke,A. Griezmann,2
Sa\u00fal,J. Gim\u00e9nez,2
Gabi,D. God\u00edn,2
Koke,Gabi,2
A. Griezmann,\u00c1. Correa,2
K. Gameiro,Filipe Luis,2
Gabi,\u00c1. Correa,2
Thomas,\u00c1. Correa,2
Koke,Thomas,2
J. Gim\u00e9nez,D. God\u00edn,2
D. God\u00edn,Thomas,2
Filipe Luis,Koke,2
Gabi,Koke,2
Filipe Luis,Sa\u00fal,2
\u00c1. Correa,Sa\u00fal,1
Gabi,J. Oblak,1
Filipe Luis,K. Gameiro,1
Thomas,Koke,1
Thomas,Sa\u00fal,1
K. Gameiro,Koke,1
Thomas,A. Griezmann,1
Gabi,Sa\u00fal,1
Sa\u00fal,K. Gameiro,1
Sa\u00fal,Filipe Luis,1
D. God\u00edn,Filipe Luis,1
\u00c1. Correa,K. Gameiro,1
J. Gim\u00e9nez,Gabi,1
Sa\u00fal,A. Griezmann,1
Koke,J. Gim\u00e9nez,1
Koke,D. God\u00edn,1
\u00c1. Correa,D. God\u00edn,1
J. Oblak,\u00c1. Correa,1
J. Gim\u00e9nez,Thomas,1
A. Griezmann,Gabi,1
Koke,K. Gameiro,1
Gabi,J. Gim\u00e9nez,1
\u00c1. Correa,Thomas,1
D. God\u00edn,Sa\u00fal,1
J. Gim\u00e9nez,A. Griezmann,1
\u00c1. Correa,Gabi,1
Sa\u00fal,Koke,1
Thomas,J. Gim\u00e9nez,1
Koke,\u00c1. Correa,1
K. Gameiro,Sa\u00fal,1
Filipe Luis,D. God\u00edn,1
J. Gim\u00e9nez,Koke,1
D. God\u00edn,J. Gim\u00e9nez,1
