Source,Target,Weight
N. Benezet,J. Ikoko,4
J. Ikoko,\u00c9. Didot,4
L. Blas,N. Benezet,3
\u00c9. Didot,J. Ikoko,3
\u00c9. Didot,L. Blas,3
J. Sorbon,C. Grenier,2
L. Blas,\u00c9. Didot,2
C. Kerbrat,K. Johnsson,2
\u00c9. Didot,C. Kerbrat,2
C. Kerbrat,J. Sorbon,2
C. Kerbrat,J. Briand,2
C. Kerbrat,\u00c9. Didot,2
J. Ikoko,L. Blas,2
J. Ikoko,C. Kerbrat,2
C. Grenier,C. Kerbrat,2
K. Johnsson,C. Kerbrat,1
L. Blas,J. Briand,1
N. Benezet,\u00c9. Didot,1
J. Briand,J. Ikoko,1
C. Kerbrat,Y. N'Gbakoto,1
N. Benezet,J. Sorbon,1
Pedro Rebocho,N. Benezet,1
J. Sorbon,K. Johnsson,1
J. Ikoko,N. Benezet,1
N. Benezet,C. Grenier,1
K. Johnsson,J. Ikoko,1
Y. N'Gbakoto,Pedro Rebocho,1
J. Briand,C. Kerbrat,1
C. Kerbrat,J. Ikoko,1
Y. N'Gbakoto,C. Kerbrat,1
Y. N'Gbakoto,J. Sorbon,1
\u00c9. Didot,N. Benezet,1
N. Benezet,J. Briand,1
J. Sorbon,C. Kerbrat,1
L. Blas,Y. N'Gbakoto,1
Y. N'Gbakoto,N. Benezet,1
K. Johnsson,C. Grenier,1
J. Sorbon,L. Blas,1
J. Briand,N. Benezet,1
Pedro Rebocho,Y. N'Gbakoto,1
J. Ikoko,Y. N'Gbakoto,1
\u00c9. Didot,J. Briand,1
C. Grenier,Pedro Rebocho,1
J. Briand,Pedro Rebocho,1
Pedro Rebocho,J. Sorbon,1
C. Grenier,\u00c9. Didot,1
J. Briand,Y. N'Gbakoto,1
