Source,Target,Weight
N. S\u00fcle,M. Hummels,2
J. Kimmich,N. S\u00fcle,2
M. Friedl,K. Coman,2
C. Tolisso,N. S\u00fcle,2
A. Vidal,C. Tolisso,1
A. Vidal,J. Kimmich,1
N. S\u00fcle,S. Ulreich,1
M. Hummels,S. Rudy,1
M. Friedl,M. Hummels,1
S. Ulreich,N. S\u00fcle,1
M. Hummels,R. Lewandowski,1
J. Kimmich,C. Tolisso,1
N. S\u00fcle,J. Kimmich,1
S. Rudy,R. Lewandowski,1
C. Tolisso,A. Vidal,1
R. Lewandowski,K. Coman,1
R. Lewandowski,M. Friedl,1
N. S\u00fcle,M. Friedl,1
M. Hummels,A. Vidal,1
K. Coman,N. S\u00fcle,1
K. Coman,C. Tolisso,1
K. Coman,A. Vidal,1
A. Vidal,M. Friedl,1
N. S\u00fcle,R. Lewandowski,1
