Source,Target,Weight
Bruno Saltor,S. Duffy,8
A. Knockaert,P. Gro\u00df,7
Bruno Saltor,A. Knockaert,7
G. Bong,D. Pr\u00f6pper,6
A. Knockaert,Bruno Saltor,6
S. Duffy,L. Dunk,6
P. Gro\u00df,Bruno Saltor,6
S. Duffy,D. Stephens,5
D. Stephens,L. Dunk,5
D. Stephens,S. Duffy,5
D. Pr\u00f6pper,G. Bong,4
L. Dunk,M. Ryan,4
D. Pr\u00f6pper,I. Brown,4
L. Dunk,D. Stephens,4
D. Stephens,A. Knockaert,4
S. Duffy,Bruno Saltor,4
Bruno Saltor,D. Stephens,3
I. Brown,G. Bong,3
P. Gro\u00df,D. Stephens,3
G. Bong,I. Brown,3
I. Brown,P. Gro\u00df,3
A. Knockaert,S. Duffy,3
P. Gro\u00df,A. Knockaert,3
S. Duffy,M. Ryan,3
L. Dunk,S. Duffy,3
M. Ryan,G. Bong,3
G. Murray,I. Brown,3
I. Brown,D. Pr\u00f6pper,3
P. Gro\u00df,I. Brown,2
I. Brown,G. Murray,2
P. Gro\u00df,L. Dunk,2
L. Dunk,Bruno Saltor,2
S. Duffy,D. Pr\u00f6pper,2
D. Stephens,D. Pr\u00f6pper,2
L. Dunk,P. Gro\u00df,2
I. Brown,D. Stephens,2
D. Stephens,M. Ryan,2
G. Bong,L. Dunk,2
M. Ryan,L. Dunk,2
L. Dunk,G. Bong,2
D. Stephens,G. Bong,2
G. Bong,A. Knockaert,2
L. Dunk,G. Murray,2
M. Ryan,S. Duffy,2
G. Murray,D. Stephens,2
M. Ryan,Bruno Saltor,2
D. Pr\u00f6pper,G. Murray,2
G. Murray,P. Gro\u00df,2
D. Pr\u00f6pper,D. Stephens,2
S. Duffy,P. Gro\u00df,2
D. Stephens,P. Gro\u00df,2
G. Bong,D. Stephens,2
A. Knockaert,D. Stephens,2
Bruno Saltor,P. Gro\u00df,2
P. Gro\u00df,S. Duffy,1
G. Bong,P. Gro\u00df,1
I. Brown,Bruno Saltor,1
L. Dunk,A. Knockaert,1
D. Pr\u00f6pper,S. Duffy,1
M. Ryan,D. Pr\u00f6pper,1
D. Stephens,I. Brown,1
P. Gro\u00df,D. Pr\u00f6pper,1
P. Gro\u00df,G. Murray,1
G. Bong,S. Duffy,1
D. Stephens,G. Murray,1
D. Pr\u00f6pper,M. Ryan,1
D. Pr\u00f6pper,Bruno Saltor,1
G. Murray,S. Duffy,1
L. Dunk,D. Pr\u00f6pper,1
P. Gro\u00df,M. Ryan,1
Bruno Saltor,I. Brown,1
S. Duffy,G. Murray,1
M. Ryan,G. Murray,1
I. Brown,L. Dunk,1
S. Duffy,G. Bong,1
A. Knockaert,L. Dunk,1
D. Pr\u00f6pper,A. Knockaert,1
M. Ryan,I. Brown,1
P. Gro\u00df,G. Bong,1
D. Stephens,Bruno Saltor,1
Bruno Saltor,M. Ryan,1
I. Brown,A. Knockaert,1
S. Duffy,I. Brown,1
G. Murray,G. Bong,1
Bruno Saltor,L. Dunk,1
