Source,Target,Weight
\u00d6. Toprak,M. Akanji,9
M. Akanji,\u00d6. Toprak,8
\u00d6. Toprak,M. Schmelzer,7
\u0141. Piszczek,M. Akanji,6
J. Weigl,\u0141. Piszczek,6
M. Schmelzer,M. Dahoud,6
J. Weigl,\u00d6. Toprak,6
M. Schmelzer,\u00d6. Toprak,5
M. Akanji,R. B\u00fcrki,5
M. G\u00f6tze,M. Batshuayi,5
M. Dahoud,\u00d6. Toprak,4
M. Schmelzer,M. Reus,4
R. B\u00fcrki,\u00d6. Toprak,4
M. Dahoud,M. Schmelzer,4
M. Batshuayi,M. Reus,4
M. Schmelzer,M. G\u00f6tze,4
\u00d6. Toprak,M. Dahoud,4
M. Akanji,J. Weigl,4
A. Sch\u00fcrrle,M. Schmelzer,4
M. G\u00f6tze,M. Reus,3
\u00d6. Toprak,J. Weigl,3
M. Dahoud,J. Weigl,3
M. Reus,J. Weigl,3
\u0141. Piszczek,J. Weigl,3
\u0141. Piszczek,A. Sch\u00fcrrle,3
A. Sch\u00fcrrle,\u0141. Piszczek,3
M. Dahoud,\u0141. Piszczek,3
M. Reus,M. G\u00f6tze,3
\u00d6. Toprak,A. Sch\u00fcrrle,3
M. Reus,M. Batshuayi,3
M. Dahoud,M. G\u00f6tze,3
\u00d6. Toprak,R. B\u00fcrki,3
\u0141. Piszczek,M. Dahoud,3
M. Akanji,\u0141. Piszczek,3
M. G\u00f6tze,M. Schmelzer,3
M. G\u00f6tze,M. Dahoud,3
J. Weigl,M. Dahoud,2
M. Dahoud,M. Akanji,2
J. Weigl,M. Reus,2
M. G\u00f6tze,M. Akanji,2
M. Reus,M. Akanji,2
A. Sch\u00fcrrle,M. G\u00f6tze,2
\u0141. Piszczek,M. G\u00f6tze,2
A. Sch\u00fcrrle,M. Reus,2
M. Reus,M. Dahoud,2
M. Dahoud,M. Reus,2
R. B\u00fcrki,M. Schmelzer,2
\u0141. Piszczek,\u00d6. Toprak,2
M. Akanji,M. G\u00f6tze,2
M. Dahoud,A. Sch\u00fcrrle,2
M. Schmelzer,J. Weigl,2
M. Reus,\u0141. Piszczek,2
M. Batshuayi,M. Schmelzer,2
R. B\u00fcrki,\u0141. Piszczek,2
M. Akanji,A. Sch\u00fcrrle,2
M. Batshuayi,\u0141. Piszczek,2
M. Reus,M. Schmelzer,2
J. Weigl,M. Akanji,2
M. Reus,\u00d6. Toprak,2
\u0141. Piszczek,M. Reus,2
\u00d6. Toprak,M. Reus,1
M. Batshuayi,M. Akanji,1
M. Schmelzer,M. Batshuayi,1
R. B\u00fcrki,M. Dahoud,1
\u00d6. Toprak,\u0141. Piszczek,1
J. Weigl,M. Batshuayi,1
M. Batshuayi,\u00d6. Toprak,1
M. G\u00f6tze,A. Sch\u00fcrrle,1
M. Akanji,M. Dahoud,1
M. Batshuayi,M. G\u00f6tze,1
\u0141. Piszczek,M. Batshuayi,1
M. Dahoud,R. B\u00fcrki,1
\u00d6. Toprak,M. G\u00f6tze,1
A. Sch\u00fcrrle,M. Dahoud,1
R. B\u00fcrki,M. Akanji,1
M. Schmelzer,M. Akanji,1
M. G\u00f6tze,\u0141. Piszczek,1
M. Batshuayi,M. Dahoud,1
M. Akanji,M. Batshuayi,1
M. Batshuayi,A. Sch\u00fcrrle,1
M. G\u00f6tze,J. Weigl,1
\u0141. Piszczek,R. B\u00fcrki,1
A. Sch\u00fcrrle,J. Weigl,1
M. Schmelzer,A. Sch\u00fcrrle,1
J. Weigl,M. G\u00f6tze,1
