Source,Target,Weight
Pedro L\u00f3pez,Jos\u00e9 Luis Morales,3
C. Doukour\u00e9,E. Cabaco,2
Ivi,Rober,2
Jos\u00e9 Luis Morales,Ivi,2
S. Luki\u0107,C. Doukour\u00e9,2
Luna,Ivi,2
E. Cabaco,Jos\u00e9 Luis Morales,2
Jos\u00e9 Luis Morales,Pedro L\u00f3pez,2
E. Cabaco,A. Sadiku,2
Oier,C. Doukour\u00e9,1
Ivi,S. Luki\u0107,1
Rober,Ivi,1
A. Sadiku,Jos\u00e9 Luis Morales,1
Jos\u00e9 Luis Morales,E. Cabaco,1
Jos\u00e9 Luis Morales,Rober,1
Ivi,Pedro L\u00f3pez,1
Rober,S. Luki\u0107,1
C. Doukour\u00e9,Rober,1
G. Pazzini,Luna,1
Pedro L\u00f3pez,A. Sadiku,1
Rober,Luna,1
Rober,G. Pazzini,1
A. Sadiku,Pedro L\u00f3pez,1
Jos\u00e9 Luis Morales,G. Pazzini,1
A. Sadiku,E. Cabaco,1
Ivi,Oier,1
