Source,Target,Weight
Joan Jord\u00e1n,Dani Garc\u00eda,3
David Junc\u00e0,Arbilla,3
Joan Jord\u00e1n,Sergi Enrich,3
Paulo Oliveira,Ramis,3
David Junc\u00e0,Sergi Enrich,2
Ander Capa,G. Escalante,2
Sergi Enrich,Paulo Oliveira,2
Joan Jord\u00e1n,Paulo Oliveira,2
Sergi Enrich,G. Escalante,2
Dani Garc\u00eda,David Junc\u00e0,2
Dani Garc\u00eda,Joan Jord\u00e1n,2
Kike Garc\u00eda,Arbilla,2
Kike Garc\u00eda,David Junc\u00e0,1
M. Dmitrovi\u0107,Joan Jord\u00e1n,1
M. Dmitrovi\u0107,David Junc\u00e0,1
Ramis,Joan Jord\u00e1n,1
Ramis,David Junc\u00e0,1
Arbilla,M. Dmitrovi\u0107,1
Sergi Enrich,Joan Jord\u00e1n,1
Ramis,Kike Garc\u00eda,1
G. Escalante,Ander Capa,1
Paulo Oliveira,Kike Garc\u00eda,1
Paulo Oliveira,M. Dmitrovi\u0107,1
Sergi Enrich,Ramis,1
G. Escalante,Joan Jord\u00e1n,1
Arbilla,Sergi Enrich,1
Ander Capa,Paulo Oliveira,1
Arbilla,Paulo Oliveira,1
G. Escalante,Kike Garc\u00eda,1
Paulo Oliveira,G. Escalante,1
David Junc\u00e0,Ander Capa,1
Ander Capa,Sergi Enrich,1
Ander Capa,Joan Jord\u00e1n,1
David Junc\u00e0,Dani Garc\u00eda,1
Dani Garc\u00eda,Ander Capa,1
Kike Garc\u00eda,Ander Capa,1
Sergi Enrich,David Junc\u00e0,1
Arbilla,Ramis,1
Arbilla,Joan Jord\u00e1n,1
Joan Jord\u00e1n,Kike Garc\u00eda,1
Arbilla,Dani Garc\u00eda,1
Ramis,Ander Capa,1
G. Escalante,David Junc\u00e0,1
Paulo Oliveira,Joan Jord\u00e1n,1
G. Escalante,Arbilla,1
Kike Garc\u00eda,Paulo Oliveira,1
Ramis,Arbilla,1
Arbilla,Kike Garc\u00eda,1
