Source,Target,Weight
N. Otamendi,F. Delph,8
F. Delph,David Silva,7
David Silva,F. Delph,7
Fernandinho,N. Otamendi,7
David Silva,L. San\u00e9,6
Fernandinho,J. Stones,6
L. San\u00e9,F. Delph,6
F. Delph,N. Otamendi,6
F. Delph,Fernandinho,5
F. Delph,L. San\u00e9,5
N. Otamendi,Fernandinho,5
J. Stones,Fernandinho,4
J. Stones,N. Otamendi,4
S. Ag\u00fcero,F. Delph,4
N. Otamendi,J. Stones,4
R. Sterling,K. De Bruyne,4
Fernandinho,David Silva,4
L. San\u00e9,David Silva,3
J. Stones,Ederson,3
K. Walker,R. Sterling,3
N. Otamendi,S. Ag\u00fcero,3
Ederson,Fernandinho,3
Fernandinho,K. Walker,3
F. Delph,S. Ag\u00fcero,3
Ederson,J. Stones,3
Fernandinho,L. San\u00e9,3
K. Walker,Fernandinho,3
J. Stones,K. Walker,3
K. De Bruyne,R. Sterling,3
David Silva,N. Otamendi,3
K. Walker,N. Otamendi,3
R. Sterling,Fernandinho,3
S. Ag\u00fcero,K. De Bruyne,2
K. De Bruyne,K. Walker,2
N. Otamendi,L. San\u00e9,2
Fernandinho,F. Delph,2
S. Ag\u00fcero,N. Otamendi,2
L. San\u00e9,N. Otamendi,2
K. De Bruyne,David Silva,2
N. Otamendi,R. Sterling,2
F. Delph,Ederson,2
N. Otamendi,David Silva,2
K. Walker,J. Stones,2
N. Otamendi,Ederson,2
F. Delph,R. Sterling,2
F. Delph,J. Stones,2
L. San\u00e9,S. Ag\u00fcero,2
R. Sterling,David Silva,2
N. Otamendi,K. Walker,2
David Silva,Fernandinho,2
L. San\u00e9,K. Walker,2
L. San\u00e9,Fernandinho,2
F. Delph,K. De Bruyne,1
R. Sterling,K. Walker,1
David Silva,K. De Bruyne,1
Ederson,N. Otamendi,1
Fernandinho,K. De Bruyne,1
J. Stones,K. De Bruyne,1
J. Stones,L. San\u00e9,1
S. Ag\u00fcero,David Silva,1
David Silva,S. Ag\u00fcero,1
Fernandinho,R. Sterling,1
K. De Bruyne,J. Stones,1
K. De Bruyne,N. Otamendi,1
K. De Bruyne,F. Delph,1
Ederson,K. De Bruyne,1
Fernandinho,Ederson,1
S. Ag\u00fcero,Fernandinho,1
J. Stones,R. Sterling,1
K. Walker,David Silva,1
Fernandinho,S. Ag\u00fcero,1
R. Sterling,F. Delph,1
David Silva,K. Walker,1
K. Walker,Ederson,1
J. Stones,F. Delph,1
K. Walker,F. Delph,1
R. Sterling,N. Otamendi,1
Ederson,F. Delph,1
K. De Bruyne,Fernandinho,1
