Source,Target,Weight
R. Framberger,M. Heller,5
J. Mor\u00e1vek,R. Framberger,4
M. Hitz,M. Gregoritsch,4
D. Baier,Caiuby,4
M. Heller,D. Baier,3
J. Mor\u00e1vek,P. Max,3
R. Framberger,K. Danso,3
K. Danso,D. Baier,3
K. Danso,J. Mor\u00e1vek,3
M. Heller,R. Framberger,3
P. Max,D. Baier,3
D. Baier,P. Max,3
M. Gregoritsch,K. Danso,3
R. Framberger,J. Mor\u00e1vek,2
Caiuby,M. Hitz,2
P. Max,J. Mor\u00e1vek,2
M. Hitz,R. Framberger,2
P. Max,Caiuby,2
R. Framberger,M. Hitz,2
J. Mor\u00e1vek,D. Baier,2
M. Heller,P. Max,2
Caiuby,Ja-Cheol Koo,2
J. Mor\u00e1vek,M. Hitz,2
M. Gregoritsch,J. Mor\u00e1vek,2
D. Baier,J. Mor\u00e1vek,2
Caiuby,D. Baier,2
D. Baier,M. Hinteregger,2
Caiuby,M. Gregoritsch,2
Caiuby,P. Max,2
D. Baier,M. Heller,2
P. Max,M. Gregoritsch,2
Ja-Cheol Koo,P. Max,1
R. Framberger,Caiuby,1
J. Mor\u00e1vek,K. Danso,1
K. Danso,P. Max,1
M. Hinteregger,Caiuby,1
M. Gregoritsch,M. Hinteregger,1
M. Hinteregger,D. Baier,1
K. Danso,R. Framberger,1
K. Danso,M. Heller,1
D. Baier,M. Hitz,1
M. Heller,Caiuby,1
M. Hitz,M. Heller,1
M. Gregoritsch,M. Heller,1
M. Heller,J. Mor\u00e1vek,1
J. Mor\u00e1vek,Caiuby,1
M. Hitz,Caiuby,1
P. Max,R. Framberger,1
R. Framberger,D. Baier,1
M. Gregoritsch,P. Max,1
Ja-Cheol Koo,J. Mor\u00e1vek,1
M. Hinteregger,K. Danso,1
P. Max,M. Hitz,1
Caiuby,J. Mor\u00e1vek,1
D. Baier,Ja-Cheol Koo,1
P. Max,M. Heller,1
P. Max,Ja-Cheol Koo,1
M. Hinteregger,M. Richter,1
Ja-Cheol Koo,M. Hinteregger,1
Ja-Cheol Koo,R. Framberger,1
M. Heller,K. Danso,1
Ja-Cheol Koo,D. Baier,1
M. Heller,Ja-Cheol Koo,1
M. Hinteregger,P. Max,1
D. Baier,R. Framberger,1
J. Mor\u00e1vek,M. Heller,1
P. Max,M. Hinteregger,1
