Source,Target,Weight
A. Esswein,V. Lazaro,3
S. Langkamp,A. Maier,3
A. Maier,K. Rekik,3
V. Lazaro,A. Maier,3
K. Rekik,A. Esswein,3
K. Rekik,P. Skjelbred,3
A. Esswein,P. Skjelbred,3
M. Plattenhardt,K. Rekik,3
A. Maier,M. Weiser,2
M. Weiser,K. Rekik,2
M. Weiser,A. Maier,2
A. Esswein,A. Maier,2
M. Weiser,V. Lazaro,2
P. Skjelbred,S. Langkamp,2
V. Lazaro,S. Langkamp,2
S. Kalou,M. Plattenhardt,2
M. Plattenhardt,A. Esswein,2
S. Langkamp,M. Weiser,2
S. Langkamp,R. Jarstein,2
A. Maier,S. Langkamp,2
A. Maier,V. Lazaro,2
R. Jarstein,A. Esswein,2
P. Skjelbred,A. Esswein,2
A. Esswein,K. Rekik,1
R. Jarstein,V. Ibi\u0161evi\u0107,1
A. Esswein,S. Kalou,1
P. Skjelbred,V. Ibi\u0161evi\u0107,1
K. Rekik,S. Kalou,1
P. Skjelbred,R. Jarstein,1
A. Maier,S. Kalou,1
A. Esswein,S. Langkamp,1
S. Kalou,S. Langkamp,1
S. Kalou,P. Skjelbred,1
K. Rekik,S. Langkamp,1
V. Lazaro,M. Weiser,1
A. Maier,M. Plattenhardt,1
K. Rekik,M. Weiser,1
V. Lazaro,M. Plattenhardt,1
A. Esswein,R. Jarstein,1
M. Plattenhardt,V. Ibi\u0161evi\u0107,1
S. Langkamp,P. Skjelbred,1
P. Skjelbred,V. Lazaro,1
V. Ibi\u0161evi\u0107,S. Kalou,1
P. Skjelbred,K. Rekik,1
V. Ibi\u0161evi\u0107,D. Selke,1
A. Maier,A. Esswein,1
M. Plattenhardt,S. Kalou,1
K. Rekik,R. Jarstein,1
A. Maier,V. Ibi\u0161evi\u0107,1
S. Langkamp,A. Esswein,1
P. Skjelbred,S. Kalou,1
V. Lazaro,A. Esswein,1
P. Skjelbred,A. Maier,1
S. Langkamp,K. Rekik,1
S. Kalou,V. Lazaro,1
M. Weiser,A. Esswein,1
K. Rekik,A. Maier,1
M. Weiser,S. Kalou,1
V. Ibi\u0161evi\u0107,M. Weiser,1
V. Lazaro,P. Skjelbred,1
S. Kalou,M. Weiser,1
A. Esswein,V. Ibi\u0161evi\u0107,1
R. Jarstein,M. Plattenhardt,1
M. Weiser,M. Plattenhardt,1
M. Weiser,S. Langkamp,1
D. Selke,P. Skjelbred,1
S. Kalou,A. Esswein,1
A. Esswein,D. Selke,1
V. Ibi\u0161evi\u0107,A. Maier,1
R. Jarstein,K. Rekik,1
D. Selke,M. Weiser,1
K. Rekik,M. Plattenhardt,1
