Source,Target,Weight
S. Camara,P. Lasne,4
K. Dolly,R. Aguilar,4
R. Aguilar,E. Skhiri,3
S. Camara,R. Aguilar,3
E. Skhiri,J. Roussillon,3
R. Aguilar,K. Dolly,3
D. Congr\u00e9,Hilton,3
E. Skhiri,N. Mukiele,3
N. Mukiele,E. Skhiri,3
J. Roussillon,I. Mbenza,3
N. Mukiele,K. Dolly,3
I. Mbenza,J. Roussillon,3
R. Aguilar,S. Camara,3
R. Aguilar,N. Mukiele,2
N. Mukiele,R. Aguilar,2
Hilton,N. Mukiele,2
J. Roussillon,D. Congr\u00e9,2
P. Lasne,J. Roussillon,2
J. Roussillon,E. Skhiri,2
K. Dolly,E. Skhiri,2
P. Lasne,D. Congr\u00e9,2
E. Skhiri,K. Dolly,2
K. Dolly,N. Mukiele,2
D. Congr\u00e9,J. Roussillon,2
B. Lecomte,R. Aguilar,1
B. Lecomte,K. Dolly,1
P. Lasne,S. Camara,1
P. Lasne,R. Aguilar,1
D. Congr\u00e9,B. Lecomte,1
D. Congr\u00e9,I. Mbenza,1
P. Lasne,B. Lecomte,1
P. Lasne,K. Dolly,1
J. Roussillon,R. Aguilar,1
E. Skhiri,P. Lasne,1
K. Dolly,S. Camara,1
B. Lecomte,S. Camara,1
E. Skhiri,D. Congr\u00e9,1
P. Lasne,Hilton,1
Hilton,K. Dolly,1
Hilton,D. Congr\u00e9,1
D. Congr\u00e9,P. Lasne,1
N. Mukiele,B. Lecomte,1
I. Mbenza,N. Mukiele,1
K. Dolly,P. Lasne,1
N. Mukiele,S. Camara,1
Hilton,S. Camara,1
E. Skhiri,Hilton,1
R. Aguilar,Hilton,1
N. Mukiele,P. Lasne,1
J. Roussillon,N. Mukiele,1
J. Roussillon,P. Lasne,1
Hilton,I. Mbenza,1
N. Mukiele,D. Congr\u00e9,1
S. Camara,E. Skhiri,1
K. Dolly,D. Congr\u00e9,1
