Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
R. Pereyra,60,0,0,0,1,0,1
M. Wagu\u00e9,61,1,0,0,0,0,1
D. Janmaat,81,1,0,0,0,0,1
A. Doucour\u00e9,90,0,0,0,1,0,1
M. Zeegelaar,90,1,0,0,0,1,0
C. Kabasele,90,1,0,0,0,0,1
A. Carrillo,90,0,0,0,1,0,1
B. Watson,90,0,0,0,1,0,1
Richarlison,90,0,1,0,0,0,1
O. Karnezis,90,0,0,1,0,0,1
T. Deeney,90,0,1,0,0,0,1
A. Gray,30,0,1,0,0,0,1
S. Pr\u00f6dl,29,1,0,0,0,0,1
S. Okaka,9,0,1,0,0,0,1
