Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
S. Simi\u010d,46,1,0,0,0,0,1
A. Barberis,73,0,0,0,1,0,1
D. Faraoni,81,1,0,0,0,0,1
R. Mandragora,90,0,0,0,1,1,0
B. Martella,90,1,0,0,0,1,0
M. Trotta,90,0,1,0,0,1,0
A. Stoian,90,0,1,0,0,0,1
F. Ceccherini,90,1,0,0,0,0,1
A. Budimir,90,0,1,0,0,1,0
M. Rohd\u00e9n,90,0,0,0,1,0,1
A. Cordaz,90,0,0,1,0,0,1
M. Sampirisi,44,1,0,0,0,0,1
G. Crociata,17,0,0,0,1,0,1
A. Romero,9,0,0,0,1,0,1
