Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
C. Jullien,26,1,0,0,0,0,1
C. Jean,69,0,1,0,0,0,1
G. Imbula,76,0,0,0,1,1,0
I. Sylla,90,1,0,0,0,1,0
A. Lafont,90,0,0,1,0,0,1
Y. Cahuzac,90,0,0,0,1,0,1
I. Sangar\u00e9,90,0,0,0,1,0,1
K. Amian,90,1,0,0,0,0,1
I. Diop,90,1,0,0,0,0,1
M. Gradel,90,0,1,0,0,0,1
Y. Sanogo,90,0,1,0,0,0,1
Steven Fort\u00e8s,64,1,0,0,0,0,1
F. Mubele,21,0,1,0,0,0,1
O. Toivonen,14,0,1,0,0,0,1
