Source,Target,Weight
M. Wakaso,Alexis,6
Rodrigo Ely,Medr\u00e1n,5
Rodrigo Ely,Manu Garc\u00eda,5
Alexis,M. Wakaso,5
Manu Garc\u00eda,Rodrigo Ely,5
Carlos Vigaray,Rodrigo Ely,5
Fernando Pacheco,C. Santos,4
Manu Garc\u00eda,M. Wakaso,4
Alfonso Pedraza,M. Wakaso,4
Manu Garc\u00eda,Carlos Vigaray,4
Medr\u00e1n,M. Wakaso,4
M. Wakaso,Alfonso Pedraza,3
Alexis,C. Santos,3
Manu Garc\u00eda,C. Santos,3
Medr\u00e1n,Carlos Vigaray,3
M. Wakaso,Manu Garc\u00eda,3
Medr\u00e1n,Alexis,3
M. Wakaso,Fernando Pacheco,3
C. Santos,Manu Garc\u00eda,3
Medr\u00e1n,Rodrigo Ely,3
Rodrigo Ely,Alfonso Pedraza,2
M. Wakaso,Medr\u00e1n,2
C. Santos,Carlos Vigaray,2
Burgui,Medr\u00e1n,2
Rodrigo Ely,Carlos Vigaray,2
Carlos Vigaray,Alexis,2
M. Wakaso,Rodrigo Ely,2
Medr\u00e1n,Manu Garc\u00eda,2
Alexis,Medr\u00e1n,2
Medr\u00e1n,Alfonso Pedraza,2
Munir,Medr\u00e1n,2
Carlos Vigaray,Manu Garc\u00eda,2
Rodrigo Ely,Burgui,2
C. Santos,Munir,2
M. Wakaso,Munir,2
Carlos Vigaray,Medr\u00e1n,2
C. Santos,M. Wakaso,1
Alexis,Munir,1
Carlos Vigaray,Fernando Pacheco,1
Rodrigo Ely,Alexis,1
Fernando Pacheco,M. Wakaso,1
Alexis,Fernando Pacheco,1
Fernando Pacheco,Alexis,1
Alexis,Rodrigo Ely,1
C. Santos,Medr\u00e1n,1
Alfonso Pedraza,Manu Garc\u00eda,1
C. Santos,Rodrigo Ely,1
Burgui,M. Wakaso,1
Alfonso Pedraza,Carlos Vigaray,1
Rodrigo Ely,C. Santos,1
Carlos Vigaray,Munir,1
Munir,Alexis,1
Munir,M. Wakaso,1
Medr\u00e1n,Burgui,1
Alfonso Pedraza,Fernando Pacheco,1
Ibai G\u00f3mez,Medr\u00e1n,1
Alfonso Pedraza,Burgui,1
Munir,Alfonso Pedraza,1
Munir,Ibai G\u00f3mez,1
Burgui,Munir,1
Alfonso Pedraza,Munir,1
C. Santos,Burgui,1
Alfonso Pedraza,Rodrigo Ely,1
C. Santos,Alfonso Pedraza,1
Rodrigo Ely,Fernando Pacheco,1
Munir,Rodrigo Ely,1
Carlos Vigaray,C. Santos,1
Fernando Pacheco,Munir,1
Munir,Carlos Vigaray,1
Munir,Manu Garc\u00eda,1
Manu Garc\u00eda,Medr\u00e1n,1
Burgui,Manu Garc\u00eda,1
Manu Garc\u00eda,Alfonso Pedraza,1
