Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
A. Esswein,56,0,0,0,1,0,1
S. Kalou,88,0,1,0,0,0,1
T. Kraft,90,0,0,1,0,0,1
J. Torunarigha,90,1,0,0,0,1,0
N. Stark,90,1,0,0,0,0,1
P. Pekar\u00edk,90,1,0,0,0,0,1
M. Plattenhardt,90,1,0,0,0,1,0
V. Darida,90,0,0,0,1,0,1
D. Selke,90,0,1,0,0,0,1
V. Lazaro,90,0,0,0,1,0,1
P. Skjelbred,90,0,0,0,1,0,1
V. Ibi\u0161evi\u0107,34,0,1,0,0,0,1
M. Mittelst\u00e4dt,2,1,0,0,0,1,0
