Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
C. Kabasele,21,1,0,0,0,0,1
Deulofeu,63,0,1,0,0,0,1
A. Gray,73,0,1,0,0,0,1
J. Holebas,90,1,0,0,0,1,0
A. Doucour\u00e9,90,0,0,0,1,0,1
W. Hughes,90,0,0,0,1,1,0
D. Janmaat,90,1,0,0,0,0,1
Gomes,90,0,0,1,0,0,1
R. Pereyra,90,0,0,0,1,0,1
C. Cathcart,90,1,0,0,0,0,1
Richarlison,90,0,1,0,0,0,1
A. Mariappa,69,1,0,0,0,0,1
T. Deeney,27,0,1,0,0,0,1
N. Chalobah,17,0,0,0,1,0,1
