Source,Target,Weight
D. Payet,L. Ocampos,2
H. Sakai,Rolando,2
L. Ocampos,H. Sakai,2
Luiz Gustavo,Rolando,1
F. Thauvin,H. Sakai,1
Rolando,B. Sarr,1
B. Sarr,A. Rami,1
H. Sakai,Luiz Gustavo,1
H. Sakai,D. Payet,1
Luiz Gustavo,V. Germain,1
F. Thauvin,D. Payet,1
D. Payet,H. Sakai,1
Luiz Gustavo,H. Sakai,1
L. Ocampos,M. Sanson,1
M. Sanson,H. Sakai,1
A. Rami,S. Mandanda,1
S. Mandanda,L. Ocampos,1
D. Payet,F. Thauvin,1
H. Sakai,F. Thauvin,1
Rolando,A. Rami,1
F. Thauvin,Luiz Gustavo,1
Rolando,S. Mandanda,1
Luiz Gustavo,D. Payet,1
A. Rami,M. Sanson,1
H. Sakai,A. Rami,1
M. Sanson,A. Rami,1
A. Rami,F. Thauvin,1
V. Germain,Luiz Gustavo,1
A. Rami,D. Payet,1
S. Mandanda,D. Payet,1
D. Payet,Luiz Gustavo,1
