Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
A. Paloschi,70,0,1,0,0,0,1
F. Costa,82,1,0,0,0,1,0
T. Cionek,90,1,0,0,0,0,1
F. Vicari,90,1,0,0,0,0,1
P. Schiattarella,90,0,0,0,1,0,1
J. Kurti\u010d,90,0,0,0,1,0,1
M. Antenucci,90,0,1,0,0,0,1
A. Meret,90,0,0,1,0,1,0
Felipe,90,1,0,0,0,1,0
M. Lazzari,90,0,0,0,1,0,1
A. Grassi,90,0,0,0,1,0,1
S. Floccari,20,0,1,0,0,0,1
B. Dram\u00e9,8,1,0,0,0,1,0
Everton Luiz,1,0,0,0,1,0,1
