Source,Target,Weight
M. Niakhat\u00e9,B. Assou-Ekotto,5
C. Philipps,F. Diagne,4
M. Niakhat\u00e9,F. Diagne,3
F. Diagne,C. Philipps,3
G. Poblete,M. Niakhat\u00e9,3
E. Kawashima,M. Niakhat\u00e9,3
M. Dossevi,C. Philipps,2
B. Assou-Ekotto,C. Philipps,2
G. Poblete,E. Kawashima,2
R. Cohade,N. Roux,2
C. Philipps,G. Poblete,2
Iv\u00e1n Balliu,F. Diagne,2
C. Philipps,M. Dossevi,2
M. Niakhat\u00e9,C. Philipps,2
E. Kawashima,R. Cohade,2
F. Diagne,M. Niakhat\u00e9,2
B. Assou-Ekotto,O. Nguette,2
C. Philipps,M. Niakhat\u00e9,2
M. Dossevi,Iv\u00e1n Balliu,2
B. Assou-Ekotto,M. Niakhat\u00e9,2
M. Niakhat\u00e9,M. Dossevi,2
O. Nguette,G. Poblete,2
G. Poblete,R. Cohade,1
C. Philipps,Iv\u00e1n Balliu,1
O. Nguette,R. Cohade,1
N. Roux,O. Nguette,1
B. Assou-Ekotto,G. Poblete,1
M. Dossevi,N. Roux,1
F. Diagne,Iv\u00e1n Balliu,1
M. Dossevi,M. Niakhat\u00e9,1
Iv\u00e1n Balliu,C. Philipps,1
Iv\u00e1n Balliu,R. Cohade,1
N. Roux,M. Dossevi,1
F. Diagne,E. Kawashima,1
O. Nguette,B. Assou-Ekotto,1
M. Bi\u0161evac,E. Kawashima,1
C. Philipps,O. Nguette,1
G. Poblete,Iv\u00e1n Balliu,1
Iv\u00e1n Balliu,E. Kawashima,1
N. Roux,B. Assou-Ekotto,1
N. Roux,C. Philipps,1
R. Cohade,Iv\u00e1n Balliu,1
F. Diagne,N. Roux,1
O. Nguette,F. Diagne,1
R. Cohade,M. Niakhat\u00e9,1
M. Niakhat\u00e9,G. Poblete,1
R. Cohade,C. Philipps,1
M. Niakhat\u00e9,E. Kawashima,1
R. Cohade,O. Nguette,1
C. Philipps,R. Cohade,1
M. Dossevi,G. Poblete,1
R. Cohade,G. Poblete,1
Iv\u00e1n Balliu,O. Nguette,1
B. Assou-Ekotto,M. Dossevi,1
E. Kawashima,B. Assou-Ekotto,1
F. Diagne,R. Cohade,1
O. Nguette,M. Bi\u0161evac,1
O. Nguette,C. Philipps,1
G. Poblete,M. Dossevi,1
F. Diagne,O. Nguette,1
O. Nguette,N. Roux,1
