Source,Target,Weight
H. Sakai,M. Sanson,2
Luiz Gustavo,H. Sakai,2
A. Rami,Luiz Gustavo,2
A. Rami,S. Mandanda,2
M. Sanson,D. Payet,1
A. Zambo Anguissa,V. Germain,1
Rolando,A. Zambo Anguissa,1
A. Zambo Anguissa,Rolando,1
F. Thauvin,A. Zambo Anguissa,1
S. Mandanda,H. Sakai,1
V. Germain,M. Sanson,1
B. Sarr,A. Rami,1
B. Sarr,Luiz Gustavo,1
D. Payet,Luiz Gustavo,1
Luiz Gustavo,A. Zambo Anguissa,1
H. Sakai,D. Payet,1
D. Payet,A. Zambo Anguissa,1
M. Sanson,A. Rami,1
S. Mandanda,V. Germain,1
M. Sanson,H. Sakai,1
A. Zambo Anguissa,H. Sakai,1
A. Zambo Anguissa,A. Rami,1
Luiz Gustavo,A. Rami,1
H. Sakai,F. Thauvin,1
H. Sakai,A. Rami,1
V. Germain,B. Sarr,1
A. Rami,B. Sarr,1
