Source,Target,Weight
D. Demme,I. Konat\u00e9,3
Bernardo,Bruma,3
W. Orban,D. Demme,3
D. Demme,W. Orban,2
K. Laimer,N. Ke\u00efta,2
J. Augustin,D. Demme,2
K. Laimer,D. Demme,2
D. Demme,Bernardo,2
I. Konat\u00e9,P. Gul\u00e1csi,2
Bruma,Bernardo,2
N. Ke\u00efta,K. Laimer,2
P. Gul\u00e1csi,D. Demme,1
I. Konat\u00e9,W. Orban,1
Bruma,W. Orban,1
D. Demme,N. Ke\u00efta,1
T. Werner,K. Laimer,1
W. Orban,Bruma,1
Bernardo,J. Augustin,1
D. Demme,J. Augustin,1
Bruma,N. Ke\u00efta,1
Bruma,D. Demme,1
J. Augustin,Bruma,1
P. Gul\u00e1csi,J. Augustin,1
N. Ke\u00efta,J. Augustin,1
I. Konat\u00e9,K. Laimer,1
Bernardo,D. Demme,1
J. Augustin,E. Forsberg,1
D. Demme,K. Laimer,1
Bruma,T. Werner,1
N. Ke\u00efta,I. Konat\u00e9,1
K. Laimer,E. Forsberg,1
N. Ke\u00efta,W. Orban,1
W. Orban,Bernardo,1
E. Forsberg,N. Ke\u00efta,1
I. Konat\u00e9,Bruma,1
