Source,Target,Weight
Jordi Alba,Iniesta,6
Iniesta,Jordi Alba,4
Paulinho,Jordi Alba,4
I. Rakiti\u0107,L. Messi,4
Sergio Busquets,L. Messi,2
S. Umtiti,Piqu\u00e9,2
S. Umtiti,Jordi Alba,2
Piqu\u00e9,Sergio Busquets,2
Sergi Roberto,I. Rakiti\u0107,2
L. Messi,I. Rakiti\u0107,2
Jordi Alba,L. Messi,2
L. Messi,Iniesta,2
Iniesta,Paulinho,2
Sergio Busquets,Iniesta,2
L. Messi,S. Umtiti,2
I. Rakiti\u0107,Sergi Roberto,2
Jordi Alba,Paulinho,2
Sergio Busquets,I. Rakiti\u0107,1
L. Messi,Sergi Roberto,1
I. Rakiti\u0107,Jordi Alba,1
L. Su\u00e1rez,Paulinho,1
Iniesta,L. Su\u00e1rez,1
Jordi Alba,L. Su\u00e1rez,1
I. Rakiti\u0107,Sergio Busquets,1
Iniesta,Sergi Roberto,1
L. Messi,L. Su\u00e1rez,1
S. Umtiti,Iniesta,1
Paulinho,I. Rakiti\u0107,1
Piqu\u00e9,I. Rakiti\u0107,1
L. Su\u00e1rez,S. Umtiti,1
L. Messi,Jordi Alba,1
L. Su\u00e1rez,Sergio Busquets,1
Sergi Roberto,L. Messi,1
L. Messi,Paulinho,1
Jordi Alba,S. Umtiti,1
Iniesta,L. Messi,1
Paulinho,Piqu\u00e9,1
S. Umtiti,I. Rakiti\u0107,1
Iniesta,I. Rakiti\u0107,1
Piqu\u00e9,Jordi Alba,1
Sergi Roberto,Piqu\u00e9,1
Jordi Alba,Piqu\u00e9,1
Piqu\u00e9,S. Umtiti,1
Iniesta,Sergio Busquets,1
Sergio Busquets,S. Umtiti,1
