Source,Target,Weight
Jordi Alba,Iniesta,5
I. Rakiti\u0107,Sergi Roberto,3
L. Messi,I. Rakiti\u0107,3
I. Rakiti\u0107,L. Messi,3
S. Umtiti,Iniesta,3
Sergi Roberto,L. Messi,2
L. Messi,Sergi Roberto,2
Piqu\u00e9,M. ter Stegen,2
L. Messi,Paulinho,2
L. Su\u00e1rez,Jordi Alba,2
Paulinho,I. Rakiti\u0107,2
Piqu\u00e9,Sergi Roberto,2
S. Umtiti,Jordi Alba,2
Paulinho,Sergi Roberto,2
Iniesta,Piqu\u00e9,2
M. ter Stegen,S. Umtiti,2
S. Umtiti,Piqu\u00e9,2
Sergi Roberto,I. Rakiti\u0107,2
Iniesta,L. Messi,2
I. Rakiti\u0107,Piqu\u00e9,2
Iniesta,L. Su\u00e1rez,2
Jordi Alba,S. Umtiti,1
Iniesta,Jordi Alba,1
Paulinho,S. Umtiti,1
Iniesta,Paulinho,1
Sergio Busquets,Iniesta,1
Piqu\u00e9,I. Rakiti\u0107,1
Sergio Busquets,L. Messi,1
Iniesta,Sergio Busquets,1
Paulinho,Iniesta,1
Sergi Roberto,Piqu\u00e9,1
S. Umtiti,M. ter Stegen,1
L. Messi,S. Umtiti,1
Piqu\u00e9,S. Umtiti,1
I. Rakiti\u0107,Paulinho,1
M. ter Stegen,Piqu\u00e9,1
Sergi Roberto,S. Umtiti,1
Iniesta,I. Rakiti\u0107,1
Sergi Roberto,Paulinho,1
Piqu\u00e9,Paulinho,1
Piqu\u00e9,Sergio Busquets,1
Sergi Roberto,Sergio Busquets,1
Sergi Roberto,M. ter Stegen,1
Sergio Busquets,I. Rakiti\u0107,1
M. ter Stegen,Jordi Alba,1
I. Rakiti\u0107,S. Umtiti,1
Paulinho,L. Messi,1
