Source,Target,Weight
M. H\u00f6ger,J. Hector,5
M. H\u00f6ger,M. Joji\u0107,4
S. Terodde,S. \u00d6zcan,3
S. \u00d6zcan,M. H\u00f6ger,3
J. Hector,D. Heintz,3
M. Joji\u0107,M. H\u00f6ger,3
L. Kl\u00fcnter,Jorge Mer\u00e9,2
J. Hector,S. \u00d6zcan,2
M. H\u00f6ger,D. Heintz,2
T. Horn,M. Joji\u0107,2
L. Kl\u00fcnter,F. S\u00f8rensen,2
F. S\u00f8rensen,L. Kl\u00fcnter,2
T. Horn,S. Terodde,2
J. Hector,T. Horn,2
M. H\u00f6ger,T. Horn,2
T. Horn,S. Zoller,2
Jorge Mer\u00e9,S. \u00d6zcan,2
J. Hector,M. H\u00f6ger,2
S. Zoller,M. H\u00f6ger,2
J. Hector,S. Zoller,2
S. \u00d6zcan,Jorge Mer\u00e9,2
M. Joji\u0107,J. Hector,2
D. Heintz,T. Horn,2
F. S\u00f8rensen,S. Terodde,1
M. H\u00f6ger,F. S\u00f8rensen,1
M. Joji\u0107,T. Horn,1
F. S\u00f8rensen,M. H\u00f6ger,1
D. Heintz,F. S\u00f8rensen,1
T. Horn,L. Kl\u00fcnter,1
S. Zoller,Jorge Mer\u00e9,1
F. S\u00f8rensen,S. Zoller,1
Jorge Mer\u00e9,T. Horn,1
M. Joji\u0107,D. Heintz,1
M. H\u00f6ger,S. \u00d6zcan,1
D. Heintz,J. Hector,1
Jorge Mer\u00e9,F. S\u00f8rensen,1
S. Zoller,S. \u00d6zcan,1
Jorge Mer\u00e9,J. Hector,1
S. \u00d6zcan,D. Heintz,1
F. S\u00f8rensen,J. Hector,1
T. Horn,J. Hector,1
S. \u00d6zcan,M. Joji\u0107,1
M. H\u00f6ger,S. Terodde,1
S. Zoller,J. Hector,1
J. Hector,M. Joji\u0107,1
D. Heintz,S. \u00d6zcan,1
D. Heintz,M. H\u00f6ger,1
T. Horn,M. H\u00f6ger,1
S. Terodde,M. H\u00f6ger,1
Jorge Mer\u00e9,M. H\u00f6ger,1
S. Zoller,L. Kl\u00fcnter,1
D. Heintz,Jorge Mer\u00e9,1
S. \u00d6zcan,S. Zoller,1
S. \u00d6zcan,F. S\u00f8rensen,1
S. \u00d6zcan,T. Horn,1
