Source,Target,Weight
S. Terodde,L. Kl\u00fcnter,2
T. Horn,S. Terodde,2
S. \u00d6zcan,L. Kl\u00fcnter,1
T. Horn,Jorge Mer\u00e9,1
M. H\u00f6ger,F. S\u00f8rensen,1
S. Terodde,F. S\u00f8rensen,1
F. S\u00f8rensen,S. Terodde,1
D. Heintz,F. S\u00f8rensen,1
M. H\u00f6ger,D. Heintz,1
K. Rausch,S. \u00d6zcan,1
C. Clemens,S. \u00d6zcan,1
M. H\u00f6ger,T. Horn,1
F. S\u00f8rensen,D. Heintz,1
Jorge Mer\u00e9,T. Horn,1
F. S\u00f8rensen,K. Rausch,1
L. Kl\u00fcnter,F. S\u00f8rensen,1
L. Kl\u00fcnter,K. Rausch,1
S. \u00d6zcan,M. H\u00f6ger,1
L. Kl\u00fcnter,M. H\u00f6ger,1
S. Terodde,S. \u00d6zcan,1
K. Rausch,T. Horn,1
K. Rausch,F. S\u00f8rensen,1
F. S\u00f8rensen,M. H\u00f6ger,1
D. Heintz,S. Terodde,1
F. S\u00f8rensen,C. Clemens,1
D. Heintz,K. Rausch,1
C. Clemens,D. Heintz,1
S. \u00d6zcan,C. Clemens,1
D. Heintz,C. Clemens,1
