Source,Target,Weight
A. Valencia,Ander Herrera,3
Ander Herrera,A. Valencia,2
A. Valencia,J. Lingard,2
J. Lingard,A. Valencia,2
E. Bailly,A. Valencia,2
A. Young,N. Mati\u0107,1
A. Young,David de Gea,1
P. Jones,Ander Herrera,1
N. Mati\u0107,P. Jones,1
A. Valencia,David de Gea,1
A. Valencia,N. Mati\u0107,1
A. Martial,A. Young,1
A. Valencia,E. Bailly,1
David de Gea,E. Bailly,1
C. Smalling,E. Bailly,1
E. Bailly,N. Mati\u0107,1
J. Lingard,C. Smalling,1
N. Mati\u0107,A. Martial,1
N. Mati\u0107,A. Valencia,1
J. Lingard,Ander Herrera,1
P. Jones,A. Young,1
R. Lukaku,J. Lingard,1
A. Martial,J. Lingard,1
Ander Herrera,A. Young,1
Ander Herrera,P. Jones,1
Ander Herrera,J. Lingard,1
David de Gea,R. Lukaku,1
A. Young,A. Martial,1
J. Lingard,R. Lukaku,1
