Source,Target,Weight
K. Linetty,N. Murru,2
J. Andersen,K. Linetty,2
B. Bereszy\u0144ski,K. Linetty,2
D. Praet,J. Andersen,2
D. Praet,B. Bereszy\u0144ski,2
N. Murru,L. Capezzi,2
L. Capezzi,D. Kownacki,2
L. Capezzi,V. Regini,2
D. Praet,D. Kownacki,2
K. Linetty,D. Praet,2
D. Kownacki,B. Bereszy\u0144ski,1
F. Quagliarella,L. Capezzi,1
F. Quagliarella,D. Praet,1
K. Linetty,L. Capezzi,1
L. Capezzi,F. Quagliarella,1
J. Andersen,N. Murru,1
V. Regini,L. Capezzi,1
N. Murru,V. Regini,1
B. Bereszy\u0144ski,D. Praet,1
B. Bereszy\u0144ski,L. Capezzi,1
D. Kownacki,F. Quagliarella,1
L. Capezzi,D. Praet,1
F. Quagliarella,K. Linetty,1
F. Quagliarella,J. Andersen,1
J. Andersen,B. Bereszy\u0144ski,1
J. Andersen,V. Belec,1
V. Regini,N. Murru,1
D. Praet,F. Quagliarella,1
V. Belec,D. Praet,1
N. Murru,F. Quagliarella,1
V. Regini,J. Andersen,1
D. Kownacki,D. Praet,1
