Source,Target,Weight
Chory Castro,D. Rol\u00e1n,2
D. Rol\u00e1n,Adri\u00e1n,2
P. Baysse,Roberto,1
Luis Hern\u00e1ndez,Juanpi,1
R. Rosales,Juanpi,1
Borja Bast\u00f3n,R. Rosales,1
Juanpi,Adri\u00e1n,1
Roberto,Chory Castro,1
Roberto,D. Rol\u00e1n,1
Juankar,Javi Ontiveros,1
Adri\u00e1n,Juanpi,1
Juankar,Chory Castro,1
P. Baysse,Juanpi,1
R. Rosales,P. Baysse,1
Juanpi,Borja Bast\u00f3n,1
Juanpi,Javi Ontiveros,1
Chory Castro,Juankar,1
D. Rol\u00e1n,Chory Castro,1
Javi Ontiveros,P. Baysse,1
Roberto,Borja Bast\u00f3n,1
Javi Ontiveros,R. Rosales,1
Chory Castro,Roberto,1
Borja Bast\u00f3n,Adri\u00e1n,1
Adri\u00e1n,Javi Ontiveros,1
Adri\u00e1n,Luis Hern\u00e1ndez,1
Juanpi,Luis Hern\u00e1ndez,1
Javi Ontiveros,Borja Bast\u00f3n,1
Luis Hern\u00e1ndez,Adri\u00e1n,1
Juanpi,Chory Castro,1
Adri\u00e1n,Roberto,1
Adri\u00e1n,Juankar,1
Roberto,Juanpi,1
