Source,Target,Weight
F. Kessi\u00e9,Suso,5
Suso,F. Kessi\u00e9,4
D. Calabria,L. Bonucci,4
D. Calabria,F. Kessi\u00e9,3
R. Rodr\u00edguez,G. Bonaventura,3
R. Rodr\u00edguez,H. \u00c7alhano\u011flu,3
Suso,L. Biglia,2
F. Kessi\u00e9,D. Calabria,2
A. Romagnoli,G. Donnarumma,2
F. Kessi\u00e9,L. Biglia,2
H. \u00c7alhano\u011flu,F. Kessi\u00e9,2
L. Biglia,D. Calabria,2
L. Biglia,R. Rodr\u00edguez,2
H. \u00c7alhano\u011flu,A. Romagnoli,2
Suso,D. Calabria,1
G. Bonaventura,A. Romagnoli,1
D. Calabria,Suso,1
L. Bonucci,H. \u00c7alhano\u011flu,1
P. Cutrone,L. Biglia,1
L. Bonucci,R. Rodr\u00edguez,1
L. Biglia,G. Bonaventura,1
L. Bonucci,L. Biglia,1
R. Rodr\u00edguez,D. Calabria,1
G. Donnarumma,R. Rodr\u00edguez,1
L. Bonucci,G. Donnarumma,1
H. \u00c7alhano\u011flu,Suso,1
G. Bonaventura,H. \u00c7alhano\u011flu,1
L. Bonucci,D. Calabria,1
L. Bonucci,F. Kessi\u00e9,1
F. Kessi\u00e9,L. Bonucci,1
G. Bonaventura,D. Calabria,1
Suso,P. Cutrone,1
A. Romagnoli,R. Rodr\u00edguez,1
L. Bonucci,Suso,1
G. Bonaventura,R. Rodr\u00edguez,1
D. Calabria,P. Cutrone,1
L. Biglia,A. Romagnoli,1
P. Cutrone,R. Rodr\u00edguez,1
Suso,H. \u00c7alhano\u011flu,1
A. Romagnoli,L. Bonucci,1
P. Cutrone,Suso,1
L. Biglia,F. Kessi\u00e9,1
H. \u00c7alhano\u011flu,P. Cutrone,1
G. Donnarumma,L. Bonucci,1
H. \u00c7alhano\u011flu,L. Biglia,1
G. Donnarumma,F. Kessi\u00e9,1
F. Kessi\u00e9,H. \u00c7alhano\u011flu,1
