Source,Target,Weight
C. Daniels,R. Fraser,9
C. Daniels,A. Surman,9
J. King,J. Stanislas,6
N. Ak\u00e9,S. Cook,6
J. Stanislas,S. Francis,6
J. Stanislas,L. Cook,5
N. Ak\u00e9,C. Daniels,5
S. Francis,J. Stanislas,5
S. Cook,S. Francis,5
S. Francis,J. King,4
A. Surman,C. Daniels,4
A. Surman,R. Fraser,4
R. Fraser,N. Ak\u00e9,4
R. Fraser,L. Cook,3
C. Daniels,N. Ak\u00e9,3
A. Surman,S. Cook,3
A. Begovi\u0107,C. Daniels,3
R. Fraser,A. Surman,3
L. Cook,C. Daniels,3
R. Fraser,J. King,3
L. Cook,R. Fraser,3
J. King,A. Surman,3
S. Cook,J. Defoe,3
S. Francis,L. Cook,2
N. Ak\u00e9,L. Cook,2
J. Defoe,S. Francis,2
S. Francis,C. Daniels,2
S. Francis,A. Begovi\u0107,2
S. Cook,J. King,2
J. Stanislas,J. King,2
L. Cook,J. King,2
L. Cook,S. Cook,2
L. Cook,S. Francis,2
S. Cook,J. Stanislas,2
A. Surman,L. Cook,2
N. Ak\u00e9,R. Fraser,2
J. Defoe,J. King,2
J. Defoe,C. Daniels,2
J. King,N. Ak\u00e9,2
A. Surman,J. Defoe,2
J. Defoe,N. Ak\u00e9,2
L. Cook,N. Ak\u00e9,2
R. Fraser,J. Stanislas,2
R. Fraser,J. Defoe,2
S. Francis,A. Surman,1
J. Stanislas,C. Daniels,1
A. Surman,S. Francis,1
C. Daniels,J. Defoe,1
A. Begovi\u0107,S. Cook,1
N. Ak\u00e9,A. Surman,1
J. King,R. Fraser,1
S. Cook,C. Daniels,1
S. Francis,J. Defoe,1
L. Cook,A. Surman,1
C. Daniels,A. Begovi\u0107,1
N. Ak\u00e9,S. Francis,1
R. Fraser,C. Daniels,1
A. Surman,N. Ak\u00e9,1
A. Surman,A. Begovi\u0107,1
S. Francis,N. Ak\u00e9,1
J. King,J. Defoe,1
S. Francis,R. Fraser,1
J. Defoe,L. Cook,1
S. Cook,N. Ak\u00e9,1
J. King,C. Daniels,1
C. Daniels,S. Francis,1
J. King,S. Francis,1
S. Francis,S. Cook,1
J. Stanislas,S. Cook,1
A. Begovi\u0107,N. Ak\u00e9,1
R. Fraser,A. Begovi\u0107,1
R. Fraser,S. Francis,1
A. Surman,J. Stanislas,1
J. Defoe,A. Surman,1
