Source,Target,Weight
M. Verratti,Dani Alves,3
Dani Alves,\u00c1. di Mar\u00eda,3
A. Rabiot,T. Motta,2
\u00c1. di Mar\u00eda,Dani Alves,2
T. Motta,Dani Alves,2
Dani Alves,M. Verratti,2
A. Rabiot,\u00c1. di Mar\u00eda,2
T. Motta,A. Rabiot,2
P. Kimpembe,Neymar,1
A. Rabiot,P. Kimpembe,1
L. Kurzawa,A. Rabiot,1
Dani Alves,Neymar,1
\u00c1. di Mar\u00eda,P. Kimpembe,1
\u00c1. di Mar\u00eda,A. Rabiot,1
M. Verratti,\u00c1. di Mar\u00eda,1
Neymar,A. Rabiot,1
Dani Alves,A. Rabiot,1
P. Kimpembe,T. Motta,1
Neymar,L. Kurzawa,1
\u00c1. di Mar\u00eda,T. Motta,1
T. Motta,Neymar,1
T. Motta,M. Verratti,1
\u00c1. di Mar\u00eda,M. Verratti,1
A. Rabiot,M. Verratti,1
M. Verratti,T. Motta,1
