Source,Target,Weight
Rony Lopes,Jorge,2
R. Ghezzal,Rony Lopes,1
Fabinho,Jemerson,1
Jorge,Fabinho,1
R. Falcao,Jemerson,1
Jorge,Rony Lopes,1
Jo\u00e3o Moutinho,R. Ghezzal,1
D. Sidib\u00e9,K. Glik,1
Jemerson,R. Falcao,1
R. Ghezzal,Jemerson,1
D. Sidib\u00e9,R. Ghezzal,1
K. Glik,Fabinho,1
Jemerson,R. Ghezzal,1
R. Falcao,R. Ghezzal,1
Jemerson,D. Suba\u0161i\u0107,1
Jorge,Jo\u00e3o Moutinho,1
Fabinho,Rony Lopes,1
Jemerson,Jorge,1
D. Suba\u0161i\u0107,K. Glik,1
R. Ghezzal,D. Sidib\u00e9,1
Rony Lopes,R. Falcao,1
K. Glik,D. Sidib\u00e9,1
