Source,Target,Weight
T. Kehrer,R. F\u00e4hrmann,3
G. Burgstaller,L. Goretzka,3
L. Goretzka,A. Harit,3
R. F\u00e4hrmann,T. Kehrer,3
L. Goretzka,A. Sch\u00f6pf,2
A. Sch\u00f6pf,G. Burgstaller,2
A. Sch\u00f6pf,R. F\u00e4hrmann,2
L. Goretzka,G. Burgstaller,2
D. Caligiuri,Naldo,2
R. F\u00e4hrmann,L. Goretzka,2
R. F\u00e4hrmann,G. Burgstaller,2
Naldo,A. Sch\u00f6pf,2
Y. Konoplyanka,A. Sch\u00f6pf,2
Naldo,T. Kehrer,2
G. Burgstaller,D. Caligiuri,2
B. Stambouli,D. Caligiuri,2
D. Caligiuri,A. Harit,2
A. Harit,B. Stambouli,2
Y. Konoplyanka,A. Harit,1
Naldo,L. Goretzka,1
Naldo,B. Stambouli,1
A. Sch\u00f6pf,Y. Konoplyanka,1
Y. Konoplyanka,G. Burgstaller,1
A. Sch\u00f6pf,Naldo,1
A. Harit,Naldo,1
A. Sch\u00f6pf,L. Goretzka,1
T. Kehrer,G. Burgstaller,1
B. Stambouli,Y. Konoplyanka,1
G. Burgstaller,Naldo,1
A. Harit,T. Kehrer,1
L. Goretzka,Naldo,1
T. Kehrer,Y. Konoplyanka,1
T. Kehrer,A. Sch\u00f6pf,1
B. Stambouli,R. F\u00e4hrmann,1
T. Kehrer,Naldo,1
A. Sch\u00f6pf,T. Kehrer,1
A. Harit,Y. Konoplyanka,1
A. Harit,L. Goretzka,1
T. Kehrer,D. Caligiuri,1
G. Burgstaller,T. Kehrer,1
Naldo,R. F\u00e4hrmann,1
D. Caligiuri,L. Goretzka,1
G. Burgstaller,A. Harit,1
A. Harit,D. Caligiuri,1
D. Caligiuri,B. Stambouli,1
