Source,Target,Weight
M. Fossati,R\u00f4mulo,4
R\u00f4mulo,Lee Seung-Woo,4
R\u00f4mulo,M. Fossati,3
B. Zuculini,M. Fossati,3
E. Bearzotti,B. Zuculini,3
R\u00f4mulo,B. Zuculini,2
Lee Seung-Woo,R\u00f4mulo,2
E. Bearzotti,A. Caracciolo,2
B. Zuculini,G. Pazzini,2
A. Cerci,E. Bearzotti,2
T. Heurtaux,R\u00f4mulo,2
T. Heurtaux,A. Caracciolo,2
A. Caracciolo,T. Heurtaux,2
A. Caracciolo,Nicolas,1
B. Zuculini,Nicolas,1
Nicolas,A. Caracciolo,1
A. Caracciolo,A. Cerci,1
A. Cerci,R\u00f4mulo,1
A. Caracciolo,E. Bearzotti,1
R\u00f4mulo,T. Heurtaux,1
B. Zuculini,A. Cerci,1
M. Valoti,Nicolas,1
Nicolas,T. Heurtaux,1
E. Bearzotti,A. Cerci,1
Lee Seung-Woo,M. Fossati,1
B. Zuculini,E. Bearzotti,1
M. Kean,B. Zuculini,1
R\u00f4mulo,E. Bearzotti,1
Nicolas,B. Zuculini,1
M. Kean,Lee Seung-Woo,1
B. Zuculini,R\u00f4mulo,1
M. Fossati,T. Heurtaux,1
Lee Seung-Woo,M. Kean,1
G. Pazzini,R\u00f4mulo,1
R\u00f4mulo,A. Caracciolo,1
T. Heurtaux,E. Bearzotti,1
E. Bearzotti,Lee Seung-Woo,1
G. Pazzini,B. Zuculini,1
B. Zuculini,M. Kean,1
M. Fossati,B. Zuculini,1
Lee Seung-Woo,E. Bearzotti,1
A. Caracciolo,R\u00f4mulo,1
M. Fossati,M. Valoti,1
M. Fossati,Lee Seung-Woo,1
Lee Seung-Woo,B. Zuculini,1
