Source,Target,Weight
M. Noble,A. Cresswell,3
A. Cresswell,A. Ogbonna,2
W. Reid,Adri\u00e1n,2
A. Masuaku,M. Noble,2
A. Masuaku,W. Reid,1
P. Zabaleta,M. Antonio,1
Adri\u00e1n,Pedro Obiang,1
A. Ogbonna,W. Reid,1
M. Antonio,A. Cresswell,1
Pedro Obiang,A. Masuaku,1
A. Cresswell,P. Zabaleta,1
A. Ogbonna,M. Noble,1
M. Antonio,Pedro Obiang,1
A. Cresswell,A. Masuaku,1
A. Cresswell,W. Reid,1
Pedro Obiang,A. Cresswell,1
M. Lanzini,A. Masuaku,1
Adri\u00e1n,M. Antonio,1
M. Noble,M. Antonio,1
Pedro Obiang,M. Noble,1
M. Lanzini,A. Ogbonna,1
M. Arnautovi\u0107,M. Noble,1
A. Ogbonna,M. Lanzini,1
M. Antonio,W. Reid,1
A. Cresswell,M. Arnautovi\u0107,1
W. Reid,M. Arnautovi\u0107,1
W. Reid,M. Lanzini,1
M. Arnautovi\u0107,P. Zabaleta,1
M. Noble,A. Masuaku,1
P. Zabaleta,Pedro Obiang,1
