Source,Target,Weight
W. Morgan,D. Simpson,3
H. Maguire,C. Fuchs,3
C. Fuchs,H. Maguire,2
K. Schmeichel,H. Maguire,2
C. Fuchs,M. Albrighton,2
W. Ndidi,R. Mahrez,2
M. Albrighton,W. Ndidi,2
H. Maguire,K. Schmeichel,2
R. Mahrez,S. Okazaki,1
J. Vardy,W. Ndidi,1
W. Ndidi,H. Maguire,1
W. Ndidi,C. Fuchs,1
C. Fuchs,W. Morgan,1
H. Maguire,W. Morgan,1
R. Mahrez,C. Fuchs,1
R. Mahrez,W. Ndidi,1
H. Maguire,M. Albrighton,1
W. Ndidi,W. Morgan,1
M. Albrighton,R. Mahrez,1
R. Mahrez,M. James,1
D. Simpson,W. Morgan,1
S. Okazaki,C. Fuchs,1
M. James,D. Simpson,1
W. Morgan,H. Maguire,1
W. Ndidi,J. Vardy,1
D. Simpson,M. James,1
C. Fuchs,M. James,1
D. Simpson,K. Schmeichel,1
D. Simpson,H. Maguire,1
M. James,W. Morgan,1
W. Morgan,M. James,1
K. Schmeichel,W. Ndidi,1
M. James,W. Ndidi,1
