Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
V. Fischer,67,0,1,0,0,0,1
L. \u00d6ztunali,81,0,0,0,1,0,1
Y. Muto,90,0,1,0,0,0,1
L. Balogun,90,1,0,0,0,0,1
J. Gbamin,90,0,0,0,1,0,1
G. Donati,90,1,0,0,0,0,1
S. Serdar,90,0,0,0,1,0,1
R. Adler,90,0,0,1,0,0,1
D. Latza,90,0,0,0,1,0,1
D. Brosinski,90,1,0,0,0,0,1
S. Bell,90,1,0,0,0,0,1
Jairo Samperio,23,0,0,0,1,0,1
P. De Blasis,9,0,1,0,0,0,1
A. Maxim,1,0,0,0,1,1,0
