Source,Target,Weight
S. Kagawa,S. Papastathopoulos,2
R. B\u00fcrki,S. Papastathopoulos,2
S. Papastathopoulos,S. Kagawa,2
S. Kagawa,J. Sancho,2
A. Yarmolenko,S. Kagawa,2
S. Kagawa,J. Weigl,2
\u00d6. Toprak,M. G\u00f6tze,2
A. Yarmolenko,J. Sancho,1
J. Toljan,M. G\u00f6tze,1
R. B\u00fcrki,\u00d6. Toprak,1
M. G\u00f6tze,\u00d6. Toprak,1
\u00d6. Toprak,S. Kagawa,1
J. Sancho,S. Kagawa,1
\u0141. Piszczek,S. Kagawa,1
S. Kagawa,R. B\u00fcrki,1
J. Weigl,\u00d6. Toprak,1
M. G\u00f6tze,S. Kagawa,1
S. Kagawa,J. Toljan,1
A. Yarmolenko,M. G\u00f6tze,1
S. Papastathopoulos,A. Yarmolenko,1
S. Papastathopoulos,J. Weigl,1
J. Weigl,S. Papastathopoulos,1
J. Toljan,S. Kagawa,1
J. Weigl,A. Yarmolenko,1
S. Kagawa,A. Yarmolenko,1
S. Papastathopoulos,R. B\u00fcrki,1
S. Papastathopoulos,\u00d6. Toprak,1
M. G\u00f6tze,R. B\u00fcrki,1
J. Sancho,J. Toljan,1
A. Yarmolenko,\u0141. Piszczek,1
M. G\u00f6tze,S. Papastathopoulos,1
J. Toljan,\u00d6. Toprak,1
\u0141. Piszczek,S. Papastathopoulos,1
\u00d6. Toprak,A. Yarmolenko,1
S. Papastathopoulos,\u0141. Piszczek,1
\u00d6. Toprak,\u0141. Piszczek,1
\u0141. Piszczek,A. Yarmolenko,1
