Source,Target,Weight
R. B\u00fcrki,N. \u015eahin,1
M. Dahoud,J. Sancho,1
M. Dahoud,\u0141. Piszczek,1
\u00d6. Toprak,S. Papastathopoulos,1
J. Weigl,M. Dahoud,1
J. Sancho,N. \u015eahin,1
\u0141. Piszczek,M. Dahoud,1
N. \u015eahin,J. Weigl,1
S. Papastathopoulos,J. Sancho,1
J. Sancho,S. Papastathopoulos,1
M. Dahoud,A. Sch\u00fcrrle,1
\u0141. Piszczek,S. Kagawa,1
S. Papastathopoulos,R. B\u00fcrki,1
S. Kagawa,M. Dahoud,1
N. \u015eahin,J. Sancho,1
A. Sch\u00fcrrle,J. Toljan,1
J. Toljan,N. \u015eahin,1
M. Dahoud,N. \u015eahin,1
N. \u015eahin,M. Dahoud,1
J. Toljan,\u00d6. Toprak,1
N. \u015eahin,\u0141. Piszczek,1
