Source,Target,Weight
T. M\u00fcller,J. Kimmich,3
J. Kimmich,T. M\u00fcller,3
J. Rodr\u00edguez,A. Vidal,3
Juan Bernat,J. Rodr\u00edguez,2
T. M\u00fcller,K. Coman,2
N. S\u00fcle,S. Ulreich,2
T. M\u00fcller,J. Rodr\u00edguez,2
F. Rib\u00e9ry,Juan Bernat,2
A. Vidal,N. S\u00fcle,2
S. Ulreich,R. Lewandowski,1
A. Vidal,T. M\u00fcller,1
S. Ulreich,N. S\u00fcle,1
J. Kimmich,K. Coman,1
Juan Bernat,F. Rib\u00e9ry,1
R. Lewandowski,J. Boateng,1
J. Rodr\u00edguez,T. M\u00fcller,1
T. M\u00fcller,R. Lewandowski,1
J. Boateng,S. Ulreich,1
K. Coman,Juan Bernat,1
S. Ulreich,T. M\u00fcller,1
K. Coman,A. Vidal,1
K. Coman,T. M\u00fcller,1
Juan Bernat,N. S\u00fcle,1
N. S\u00fcle,F. Rib\u00e9ry,1
J. Boateng,K. Coman,1
S. Ulreich,J. Kimmich,1
R. Lewandowski,A. Vidal,1
J. Boateng,F. Rib\u00e9ry,1
J. Kimmich,J. Boateng,1
N. S\u00fcle,A. Vidal,1
A. Vidal,S. Ulreich,1
K. Coman,J. Boateng,1
A. Vidal,J. Kimmich,1
N. S\u00fcle,Juan Bernat,1
A. Vidal,K. Coman,1
F. Rib\u00e9ry,T. M\u00fcller,1
J. Rodr\u00edguez,N. S\u00fcle,1
K. Coman,F. Rib\u00e9ry,1
