Source,Target,Weight
Piqu\u00e9,Sergio Busquets,3
I. Rakiti\u0107,Paco Alc\u00e1cer,2
N\u00e9lson Semedo,Paco Alc\u00e1cer,2
Piqu\u00e9,S. Umtiti,2
N\u00e9lson Semedo,Piqu\u00e9,2
Iniesta,Sergio Busquets,2
S. Umtiti,Piqu\u00e9,2
Sergio Busquets,S. Umtiti,2
Sergio Busquets,L. Messi,1
L. Messi,Sergio Busquets,1
Iniesta,Piqu\u00e9,1
Piqu\u00e9,Iniesta,1
Jordi Alba,M. ter Stegen,1
Paco Alc\u00e1cer,Iniesta,1
Paco Alc\u00e1cer,Piqu\u00e9,1
S. Umtiti,N\u00e9lson Semedo,1
Sergio Busquets,Piqu\u00e9,1
M. ter Stegen,Paco Alc\u00e1cer,1
Iniesta,L. Messi,1
L. Messi,I. Rakiti\u0107,1
Paco Alc\u00e1cer,I. Rakiti\u0107,1
Jordi Alba,Iniesta,1
Paco Alc\u00e1cer,N\u00e9lson Semedo,1
Sergio Busquets,N\u00e9lson Semedo,1
Piqu\u00e9,N\u00e9lson Semedo,1
S. Umtiti,Jordi Alba,1
Sergio Busquets,Iniesta,1
