Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
Luiz Ara\u00fajo,46,0,1,0,0,1,0
Thiago Maia,59,0,0,0,1,1,0
F. Tour\u00e9,70,1,0,0,0,1,0
I. Amadou,90,0,0,0,1,0,1
N. P\u00e9p\u00e9,90,0,1,0,0,0,1
J. Alonso,90,1,0,0,0,1,0
Y. Benzia,90,0,1,0,0,0,1
A. El Ghazi,90,0,1,0,0,0,1
Edgar I\u00e9,90,1,0,0,0,0,1
Y. Bissouma,90,0,0,0,1,0,1
H. Koffi,90,0,0,1,0,0,1
N. de Pr\u00e9ville,44,0,1,0,0,0,1
I. Faraj,31,0,0,0,1,0,1
E. Ponce,20,0,1,0,0,0,1
