Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
Andrei Girotto,78,0,0,0,1,0,1
P. Nakoulma,83,0,1,0,0,0,1
A. Thomasson,89,0,0,0,1,0,1
C. T\u0103t\u0103ru\u0219anu,90,0,0,1,0,0,1
C. Awaziem,90,1,0,0,0,0,1
Lucas Lima,90,1,0,0,0,1,0
N. Pallois,90,1,0,0,0,1,0
K. Djidji,90,1,0,0,0,0,1
J. Iloki,90,0,0,0,1,0,1
A. Tour\u00e9,90,0,0,0,1,0,1
E. Sala,90,0,1,0,0,0,1
V. Rongier,12,0,0,0,1,0,1
S. Ngom,7,0,1,0,0,0,1
Y. El Ghanassy,1,0,0,0,1,0,1
