Source,Target,Weight
Samu Castillejo,C. Bacca,4
Trigueros,A. Rukavina,3
Samu Castillejo,Mario,3
A. Rukavina,C. Bacca,2
A. Rukavina,V\u00edctor Ru\u00edz,2
Mario,Samu Castillejo,2
V\u00edctor Ru\u00edz,Samu Castillejo,2
V\u00edctor Ru\u00edz,Trigueros,2
C. Bacca,Samu Castillejo,2
Mario,\u00c1lvaro Gonz\u00e1lez,1
Dani Raba,A. Rukavina,1
Trigueros,Sergio Asenjo,1
A. Rukavina,D. Cheryshev,1
\u00c1lvaro Gonz\u00e1lez,Dani Raba,1
C. Bacca,\u00c1lvaro Gonz\u00e1lez,1
Dani Raba,C. Bacca,1
Sergio Asenjo,Rodri,1
V\u00edctor Ru\u00edz,Mario,1
Rodri,A. Rukavina,1
\u00c1lvaro Gonz\u00e1lez,Samu Castillejo,1
Samu Castillejo,D. Cheryshev,1
Rodri,Trigueros,1
A. Rukavina,Trigueros,1
D. Cheryshev,Trigueros,1
Rodri,D. Cheryshev,1
D. Cheryshev,Dani Raba,1
Trigueros,V\u00edctor Ru\u00edz,1
D. Cheryshev,A. Rukavina,1
Samu Castillejo,Sergio Asenjo,1
C. Bacca,V\u00edctor Ru\u00edz,1
C. Bacca,Mario,1
Mario,D. Cheryshev,1
Sergio Asenjo,Samu Castillejo,1
Mario,Rodri,1
Samu Castillejo,\u00c1lvaro Gonz\u00e1lez,1
Trigueros,Samu Castillejo,1
C. Bacca,Rodri,1
D. Cheryshev,V\u00edctor Ru\u00edz,1
\u00c1lvaro Gonz\u00e1lez,Mario,1
Mario,Trigueros,1
C. Bacca,Dani Raba,1
