Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
M. Sau,65,0,1,0,0,0,1
A. Ioni\u0163\u0103,81,0,0,0,1,0,1
L. Pavoletti,90,0,1,0,0,0,1
A. Cragno,90,0,0,1,0,0,1
N. Barella,90,0,0,0,1,0,1
L. Ceppitelli,90,1,0,0,0,0,1
Leandro Cast\u00e1n,90,1,0,0,0,1,0
F. Pisacane,90,1,0,0,0,0,1
P. Farag\u00f2,90,0,0,0,1,0,1
S. Padoin,90,0,0,0,1,0,1
L. Cigarini,90,0,0,0,1,0,1
Han Kwang-Song,25,0,1,0,0,0,1
C. Lykogiannis,9,1,0,0,0,1,0
F. Romagna,1,1,0,0,0,0,1
