Source,Target,Weight
B. Kon\u00e9,J. Aholou,2
A. Oukidja,P. Martinez,2
D. Foulquier,I. Saadi,2
P. Martinez,B. Kon\u00e9,2
J. Aholou,J. Martin,2
D. Foulquier,B. Kon\u00e9,2
B. Kon\u00e9,D. Foulquier,2
B. Kon\u00e9,A. Oukidja,1
I. Saadi,A. Gon\u00e7alves,1
J. Aholou,D. Li\u00e9nard,1
D. Li\u00e9nard,I. Saadi,1
J. Martin,D. Foulquier,1
B. Kon\u00e9,P. Martinez,1
D. Foulquier,A. Oukidja,1
E. Seka,D. Li\u00e9nard,1
J. Martin,J. Aholou,1
P. Martinez,E. Seka,1
A. Oukidja,D. Foulquier,1
I. Saadi,D. Foulquier,1
A. Gon\u00e7alves,S. Bahoken,1
I. Saadi,B. Kon\u00e9,1
S. Bahoken,J. Martin,1
D. Li\u00e9nard,A. Oukidja,1
