Source,Target,Weight
N. N'Koulou,S. Sirigu,2
C. Ansaldi,A. Acquah,2
E. Moretti,C. Ansaldi,2
S. Sirigu,E. Moretti,2
E. Moretti,A. Ljaji\u0107,1
A. Belotti,A. Ljaji\u0107,1
N. N'Koulou,E. Moretti,1
S. Edera,N. N'Koulou,1
S. Sirigu,N. N'Koulou,1
A. Acquah,K. Bonifazi,1
N. N'Koulou,A. Ljaji\u0107,1
A. Ljaji\u0107,A. Belotti,1
K. Bonifazi,N. N'Koulou,1
A. Belotti,S. Edera,1
N. Burdisso,N. N'Koulou,1
A. Ljaji\u0107,S. Sirigu,1
K. Bonifazi,N. Burdisso,1
S. Edera,A. Acquah,1
A. Acquah,A. Belotti,1
A. Acquah,S. Edera,1
