Source,Target,Weight
K. Vogt,B. H\u00fcbner,4
M. Uth,K. Demirbay,3
K. Akpoguma,K. Vogt,3
P. Kade\u0159\u00e1bek,M. Uth,3
B. H\u00fcbner,K. Demirbay,3
K. Demirbay,B. H\u00fcbner,2
S. Zuber,F. Grillitsch,2
K. Vogt,K. Akpoguma,2
O. Baumann,S. Posch,2
S. Posch,O. Baumann,2
B. H\u00fcbner,K. Vogt,2
S. Wagner,P. Kade\u0159\u00e1bek,2
K. Demirbay,M. Uth,2
K. Akpoguma,S. Wagner,2
O. Baumann,K. Vogt,2
F. Grillitsch,S. Zuber,2
P. Kade\u0159\u00e1bek,K. Akpoguma,2
A. Kramari\u0107,P. Kade\u0159\u00e1bek,2
B. H\u00fcbner,F. Grillitsch,1
K. Akpoguma,B. H\u00fcbner,1
F. Grillitsch,P. Kade\u0159\u00e1bek,1
K. Demirbay,K. Akpoguma,1
M. Uth,P. Kade\u0159\u00e1bek,1
K. Demirbay,F. Grillitsch,1
A. Kramari\u0107,M. Uth,1
K. Demirbay,K. Vogt,1
F. Grillitsch,S. Wagner,1
K. Akpoguma,K. Demirbay,1
M. Uth,K. Akpoguma,1
M. Uth,O. Baumann,1
B. H\u00fcbner,A. Kramari\u0107,1
S. Zuber,M. Uth,1
S. Zuber,A. Kramari\u0107,1
F. Grillitsch,B. H\u00fcbner,1
M. Uth,F. Grillitsch,1
B. H\u00fcbner,S. Zuber,1
K. Demirbay,O. Baumann,1
M. Uth,S. Zuber,1
K. Vogt,K. Demirbay,1
K. Vogt,A. Kramari\u0107,1
O. Baumann,K. Akpoguma,1
S. Wagner,M. Uth,1
P. Kade\u0159\u00e1bek,O. Baumann,1
K. Demirbay,P. Kade\u0159\u00e1bek,1
P. Kade\u0159\u00e1bek,A. Kramari\u0107,1
