Source,Target,Weight
Ja-Cheol Koo,P. Max,2
M. Hinteregger,P. Max,2
R. Khedira,M. Hinteregger,2
P. Max,Ja-Cheol Koo,2
D. Baier,M. Hinteregger,2
R. Khedira,J. Schmid,2
M. Richter,S. C\u00f3rdova,1
D. Baier,S. Parker,1
P. Max,D. Baier,1
Ja-Cheol Koo,M. Hitz,1
Ja-Cheol Koo,M. Richter,1
J. Schmid,R. Khedira,1
M. Hinteregger,R. Khedira,1
P. Max,S. Parker,1
M. Richter,Ja-Cheol Koo,1
S. C\u00f3rdova,J. Schmid,1
S. Parker,P. Max,1
M. Hitz,R. Khedira,1
M. Hinteregger,D. Baier,1
M. Hitz,J. Schmid,1
P. Max,M. Richter,1
J. Schmid,M. Gregoritsch,1
S. Parker,R. Khedira,1
P. Max,M. Hitz,1
J. Schmid,Ja-Cheol Koo,1
J. Schmid,D. Baier,1
