Source,Target,Weight
Walace,G. Sakai,5
T. Ito,Walace,4
G. Sakai,Walace,4
A. Hunt,Walace,3
B. Wood,T. Ito,3
G. Jung,Walace,3
G. Jung,M. Mavraj,3
D. Diekmeier,G. Jung,3
D. Diekmeier,A. Hahn,3
Walace,A. Ekdal,3
G. Sakai,M. Mavraj,2
T. Ito,G. Sakai,2
M. Mavraj,D. Diekmeier,2
Walace,D. Diekmeier,2
Walace,T. Ito,2
Walace,A. Hunt,2
G. Jung,A. Hahn,2
G. Jung,C. Mathenia,2
A. Hunt,D. Diekmeier,2
G. Sakai,G. Jung,2
G. Sakai,T. Ito,2
A. Hahn,A. Hunt,2
M. Mavraj,G. Sakai,2
A. Hahn,B. Wood,1
G. Sakai,A. Hunt,1
D. Diekmeier,A. Hunt,1
A. Hahn,G. Jung,1
A. Hunt,G. Sakai,1
A. Ekdal,G. Sakai,1
Walace,M. Mavraj,1
A. Hahn,D. Diekmeier,1
A. Hunt,G. Jung,1
G. Sakai,B. Wood,1
C. Mathenia,T. Ito,1
T. Ito,A. Hunt,1
A. Hahn,G. Sakai,1
D. Diekmeier,B. Wood,1
A. Hunt,A. Ekdal,1
C. Mathenia,A. Hahn,1
M. Mavraj,B. Wood,1
T. Ito,G. Jung,1
A. Ekdal,C. Mathenia,1
M. Mavraj,C. Mathenia,1
B. Wood,G. Jung,1
C. Mathenia,G. Jung,1
Walace,G. Jung,1
D. Diekmeier,Walace,1
G. Jung,D. Diekmeier,1
M. Mavraj,Walace,1
C. Mathenia,M. Mavraj,1
G. Jung,A. Ekdal,1
A. Ekdal,A. Hunt,1
B. Wood,M. Mavraj,1
A. Ekdal,D. Diekmeier,1
M. Mavraj,G. Jung,1
A. Ekdal,Walace,1
