Source,Target,Weight
Diego Farias,C. Lykogiannis,7
C. Lykogiannis,L. Ceppitelli,5
L. Pavoletti,P. Farag\u00f2,4
C. Lykogiannis,Diego Farias,4
A. Cragno,L. Pavoletti,4
L. Ceppitelli,F. Pisacane,3
P. Farag\u00f2,A. Deiola,3
L. Ceppitelli,A. Cragno,3
S. Padoin,C. Lykogiannis,3
P. Farag\u00f2,L. Ceppitelli,3
L. Pavoletti,Diego Farias,3
F. Pisacane,P. Farag\u00f2,3
C. Lykogiannis,A. Ioni\u0163\u0103,3
A. Deiola,C. Lykogiannis,2
L. Pavoletti,L. Ceppitelli,2
P. Farag\u00f2,Diego Farias,2
A. Deiola,P. Farag\u00f2,2
A. Ioni\u0163\u0103,L. Pavoletti,2
Diego Farias,S. Padoin,2
A. Ioni\u0163\u0103,C. Lykogiannis,2
L. Ceppitelli,L. Pavoletti,2
S. Padoin,N. Barella,2
C. Lykogiannis,A. Deiola,2
P. Farag\u00f2,A. Ioni\u0163\u0103,2
C. Lykogiannis,P. Farag\u00f2,2
L. Ceppitelli,C. Lykogiannis,2
N. Barella,C. Lykogiannis,2
L. Pavoletti,A. Cragno,2
P. Farag\u00f2,L. Pavoletti,2
Diego Farias,L. Ceppitelli,2
N. Barella,F. Pisacane,2
A. Deiola,F. Pisacane,1
A. Ioni\u0163\u0103,A. Deiola,1
L. Ceppitelli,N. Barella,1
S. Padoin,Diego Farias,1
A. Deiola,L. Pavoletti,1
A. Deiola,A. Cragno,1
C. Lykogiannis,F. Pisacane,1
F. Pisacane,L. Ceppitelli,1
F. Pisacane,S. Padoin,1
A. Deiola,N. Barella,1
L. Pavoletti,S. Padoin,1
S. Padoin,L. Pavoletti,1
F. Pisacane,C. Lykogiannis,1
P. Farag\u00f2,N. Barella,1
L. Pavoletti,A. Deiola,1
L. Ceppitelli,A. Deiola,1
F. Pisacane,A. Deiola,1
L. Ceppitelli,P. Farag\u00f2,1
Diego Farias,A. Deiola,1
C. Lykogiannis,N. Barella,1
N. Barella,Diego Farias,1
A. Ioni\u0163\u0103,L. Ceppitelli,1
L. Ceppitelli,S. Padoin,1
A. Cragno,L. Ceppitelli,1
A. Cragno,C. Lykogiannis,1
A. Cragno,N. Barella,1
N. Barella,P. Farag\u00f2,1
C. Lykogiannis,S. Padoin,1
L. Ceppitelli,Diego Farias,1
Diego Farias,A. Ioni\u0163\u0103,1
A. Deiola,S. Padoin,1
C. Lykogiannis,A. Cragno,1
N. Barella,L. Pavoletti,1
A. Deiola,Diego Farias,1
