Source,Target,Weight
N. Amrabat,Kiko Femen\u00eda,9
T. Cleverley,A. Doucour\u00e9,6
T. Cleverley,N. Amrabat,5
M. Britos,J. Holebas,5
Gomes,S. Okaka,5
N. Chalobah,A. Doucour\u00e9,5
Y. Kaboul,N. Amrabat,5
A. Doucour\u00e9,N. Amrabat,5
Richarlison,J. Holebas,4
A. Doucour\u00e9,S. Okaka,4
Kiko Femen\u00eda,S. Okaka,4
Y. Kaboul,S. Okaka,4
Kiko Femen\u00eda,T. Cleverley,4
A. Doucour\u00e9,J. Holebas,4
Y. Kaboul,J. Holebas,4
J. Holebas,Richarlison,4
A. Doucour\u00e9,M. Britos,4
A. Doucour\u00e9,Kiko Femen\u00eda,4
N. Amrabat,J. Holebas,4
A. Doucour\u00e9,Y. Kaboul,4
N. Amrabat,T. Cleverley,4
Kiko Femen\u00eda,A. Doucour\u00e9,4
Kiko Femen\u00eda,N. Amrabat,4
J. Holebas,A. Gray,3
Y. Kaboul,Richarlison,3
S. Okaka,N. Amrabat,3
J. Holebas,Y. Kaboul,3
J. Holebas,N. Amrabat,3
J. Holebas,A. Doucour\u00e9,3
A. Doucour\u00e9,T. Cleverley,3
Y. Kaboul,A. Doucour\u00e9,3
J. Holebas,Gomes,3
T. Cleverley,Kiko Femen\u00eda,3
Kiko Femen\u00eda,Y. Kaboul,3
S. Okaka,T. Cleverley,3
Gomes,Y. Kaboul,3
M. Britos,A. Doucour\u00e9,3
J. Holebas,T. Cleverley,3
R. Pereyra,J. Holebas,2
S. Okaka,Y. Kaboul,2
M. Britos,S. Okaka,2
N. Amrabat,Y. Kaboul,2
J. Holebas,M. Britos,2
M. Britos,Gomes,2
Y. Kaboul,M. Britos,2
Richarlison,M. Britos,2
S. Okaka,Richarlison,2
M. Britos,Y. Kaboul,2
N. Chalobah,Y. Kaboul,2
Richarlison,A. Doucour\u00e9,2
S. Okaka,Kiko Femen\u00eda,2
N. Amrabat,A. Doucour\u00e9,2
Richarlison,Gomes,2
N. Amrabat,N. Chalobah,2
A. Doucour\u00e9,Gomes,2
T. Cleverley,J. Holebas,2
N. Amrabat,Gomes,2
S. Okaka,N. Chalobah,2
S. Okaka,A. Doucour\u00e9,2
J. Holebas,Kiko Femen\u00eda,1
N. Chalobah,M. Britos,1
Richarlison,Y. Kaboul,1
A. Gray,J. Holebas,1
R. Pereyra,N. Chalobah,1
A. Gray,N. Chalobah,1
N. Amrabat,A. Gray,1
Gomes,R. Pereyra,1
Richarlison,N. Chalobah,1
Y. Kaboul,Gomes,1
T. Cleverley,N. Chalobah,1
A. Gray,T. Cleverley,1
Gomes,J. Holebas,1
S. Okaka,Gomes,1
N. Chalobah,Kiko Femen\u00eda,1
N. Amrabat,Richarlison,1
Kiko Femen\u00eda,R. Pereyra,1
N. Amrabat,M. Britos,1
T. Cleverley,Gomes,1
Gomes,T. Cleverley,1
J. Holebas,N. Chalobah,1
Gomes,Kiko Femen\u00eda,1
T. Cleverley,M. Britos,1
Kiko Femen\u00eda,Gomes,1
Gomes,A. Gray,1
A. Doucour\u00e9,N. Chalobah,1
A. Doucour\u00e9,Richarlison,1
Richarlison,T. Cleverley,1
S. Okaka,R. Pereyra,1
T. Cleverley,Richarlison,1
S. Okaka,J. Holebas,1
J. Holebas,S. Okaka,1
N. Chalobah,N. Amrabat,1
A. Gray,A. Doucour\u00e9,1
S. Okaka,M. Britos,1
M. Britos,N. Amrabat,1
A. Gray,Richarlison,1
Kiko Femen\u00eda,N. Chalobah,1
Y. Kaboul,T. Cleverley,1
Gomes,M. Britos,1
T. Cleverley,Y. Kaboul,1
Richarlison,N. Amrabat,1
Y. Kaboul,Kiko Femen\u00eda,1
Gomes,A. Doucour\u00e9,1
N. Chalobah,Richarlison,1
