Source,Target,Weight
M. Hummels,L. Mai,4
S. Rudy,J. Kimmich,4
Juan Bernat,M. Hummels,4
J. Kimmich,C. Tolisso,3
J. Kimmich,L. Mai,3
J. Kimmich,M. Shabani,3
L. Mai,J. Kimmich,3
F. Evina,N. Dorsch,3
N. Dorsch,Juan Bernat,3
S. Rudy,L. Mai,3
L. Mai,C. Tolisso,3
J. Kimmich,S. Wagner,2
Juan Bernat,F. Evina,2
M. Hummels,F. Evina,2
S. Wagner,Juan Bernat,2
Juan Bernat,S. Rudy,2
C. Tolisso,Juan Bernat,2
C. Tolisso,F. Evina,2
C. Tolisso,J. Kimmich,2
J. Kimmich,S. Rudy,2
L. Mai,M. Hummels,2
F. Evina,M. Hummels,1
F. Evina,C. Tolisso,1
Juan Bernat,S. Ulreich,1
S. Wagner,S. Rudy,1
Juan Bernat,S. Wagner,1
N. Dorsch,J. Kimmich,1
S. Rudy,F. Evina,1
L. Mai,S. Rudy,1
N. Dorsch,S. Rudy,1
L. Mai,N. Dorsch,1
F. Evina,S. Rudy,1
S. Ulreich,S. Rudy,1
S. Wagner,N. Dorsch,1
Juan Bernat,L. Mai,1
M. Hummels,S. Wagner,1
M. Shabani,S. Rudy,1
L. Mai,S. Ulreich,1
M. Shabani,J. Kimmich,1
N. Dorsch,F. Evina,1
C. Tolisso,S. Rudy,1
S. Wagner,J. Kimmich,1
C. Tolisso,N. Dorsch,1
F. Evina,Juan Bernat,1
S. Rudy,Juan Bernat,1
S. Rudy,C. Tolisso,1
N. Dorsch,M. Hummels,1
S. Ulreich,J. Kimmich,1
M. Hummels,Juan Bernat,1
S. Rudy,M. Hummels,1
M. Hummels,N. Dorsch,1
M. Shabani,S. Wagner,1
