Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
A. Zambo Anguissa,59,0,0,0,1,0,1
M. Sanson,72,0,0,0,1,0,1
V. Germain,78,0,1,0,0,0,1
S. Mandanda,90,0,0,1,0,0,1
A. Rami,90,1,0,0,0,0,1
Luiz Gustavo,90,0,0,0,1,1,0
B. Sarr,90,0,0,0,1,0,1
L. Ocampos,90,0,1,0,0,0,1
H. Sakai,90,1,0,0,0,0,1
M. Lopez,90,0,0,0,1,0,1
Rolando,90,1,0,0,0,0,1
J. Amavi,31,1,0,0,0,1,0
D. Payet,18,0,0,0,1,0,1
K. Mitroglou,12,0,1,0,0,1,0
