Source,Target,Weight
Luiz Ara\u00fajo,J. Alonso,4
A. El Ghazi,Y. Benzia,4
Luiz Ara\u00fajo,R. Kouam\u00e9,4
I. Amadou,Luiz Ara\u00fajo,4
Thiago Maia,I. Amadou,3
Y. Benzia,I. Amadou,3
I. Amadou,A. El Ghazi,3
Y. Benzia,Thiago Maia,3
J. Alonso,Edgar I\u00e9,3
I. Amadou,Y. Bissouma,3
R. Kouam\u00e9,I. Amadou,2
Edgar I\u00e9,Luiz Ara\u00fajo,2
Y. Benzia,Luiz Ara\u00fajo,2
R. Kouam\u00e9,N. de Pr\u00e9ville,2
R. Kouam\u00e9,Luiz Ara\u00fajo,2
Y. Bissouma,I. Amadou,2
J. Alonso,R. Kouam\u00e9,2
Edgar I\u00e9,A. El Ghazi,1
A. El Ghazi,Y. Bissouma,1
Luiz Ara\u00fajo,Edgar I\u00e9,1
Edgar I\u00e9,M. Maignan,1
N. de Pr\u00e9ville,R. Kouam\u00e9,1
Y. Benzia,J. Alonso,1
Y. Bissouma,A. El Ghazi,1
J. Alonso,Thiago Maia,1
I. Amadou,R. Kouam\u00e9,1
N. de Pr\u00e9ville,Y. Benzia,1
N. de Pr\u00e9ville,Y. Bissouma,1
M. Maignan,A. El Ghazi,1
Y. Benzia,Edgar I\u00e9,1
R. Kouam\u00e9,Thiago Maia,1
A. El Ghazi,I. Amadou,1
N. de Pr\u00e9ville,J. Alonso,1
Edgar I\u00e9,I. Amadou,1
Luiz Ara\u00fajo,N. de Pr\u00e9ville,1
Y. Bissouma,M. Maignan,1
Edgar I\u00e9,Y. Bissouma,1
J. Alonso,Y. Bissouma,1
J. Alonso,Y. Benzia,1
Y. Bissouma,J. Alonso,1
Y. Bissouma,Y. Benzia,1
Y. Bissouma,Edgar I\u00e9,1
Thiago Maia,Luiz Ara\u00fajo,1
Thiago Maia,J. Alonso,1
M. Maignan,Thiago Maia,1
I. Amadou,Y. Benzia,1
R. Kouam\u00e9,Y. Benzia,1
Luiz Ara\u00fajo,Y. Benzia,1
