Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
C. \u00dcnder,72,0,1,0,0,1,0
D. Perotti,80,0,1,0,0,0,1
D. De Rossi,88,0,0,0,1,0,1
R. Nainggolan,90,0,0,0,1,0,1
A. Florenzi,90,0,0,0,1,0,1
K. Strootman,90,0,0,0,1,1,0
F. Fazio,90,1,0,0,0,0,1
E. D\u017eeko,90,0,1,0,0,0,1
A. Kolarov,90,1,0,0,0,1,0
K. Manolas,90,1,0,0,0,0,1
Alisson,90,0,0,1,0,1,0
Gerson,18,0,0,0,1,1,0
L. Pellegrini,10,0,0,0,1,0,1
S. El Shaarawy,2,0,1,0,0,0,1
